,0,1,2,3,4
1818,,,,,
1819,,,,,
1820,"I can feel it coming in the air tonight, oh Lord And I've been waiting for this moment for all my life, oh Lord Can you feel it coming in the air tonight, oh Lord, oh Lord Well if you told me you were drowning, I would not lend a hand I've seen your face before my friend, but I don't know if you know who I am Well I was there and I saw what you did, I saw it with my own two eyes So you can wipe off that grin, I know where you've been It's all been a pack of lies And I can feel it coming in the air tonight, oh Lord Well I've been waiting for this moment for all my life, oh Lord I can feel it coming in the air tonight, oh Lord Well I've been waiting for this moment for all my life, oh Lord, oh Lord Well I remember, I remember, don't worry, how could I ever forget It's the first time, the last time we ever met But I know the reason why you keep your silence up, oh no you don't fool me Well the hurt doesn't show, but the pain still grows It's no stranger to you and me I can feel it coming in the air tonight, oh Lord Well been waiting for this moment for all my life, oh Lord I can feel it in the air tonight, oh Lord, oh Lord Well I've been waiting for this moment for all my life, oh Lord I can feel it coming in the air tonight, oh Lord And I've been waiting for this moment for all my life, oh Lord I can feel it in the air tonight, oh Lord, oh Lord, oh Lord Well I've been waiting for this moment for all my life, oh Lord, oh Lord I can feel it in the air tonight, oh Lord, oh Lord, oh Lord, oh Lord Well I've been waiting for this moment for all my life, oh Lord, oh Lord, oh Lord",,,,
1821,"She was more like a beauty queen from a movie scene I said don't mind, but what do you mean, I am the one Who will dance on the floor in the round She said I am the one, who will dance on the floor in the round She told me her name was Billie Jean, as she caused a scene Then every head turned with eyes that dreamed of being the one Who will dance on the floor in the round People always told me be careful of what you do And don't go around breaking young girls' hearts And mother always told me be careful of who you love And be careful of what you do 'cause the lie becomes the truth Billie Jean is not my lover She's just a girl who claims that I am the one But the kid is not my son She says I am the one, but the kid is not my son For forty days and forty nights The law was on her side But who can stand when she's in demand Her schemes and plans 'Cause we danced on the floor in the round So take my strong advice, just remember to always think twice (Don't think twice, don't think twice) She told my baby we'd danced till three, then she looked at me Then showed a photo my baby cried his eyes were like mine (oh, no!) 'Cause we danced on the floor in the round, baby People always told me be careful of what you do And don't go around breaking young girls' hearts She came and stood right by me Just the smell of sweet perfume This happened much too soon She called me to her room Billie Jean is not my lover She's just a girl who claims that I am the one But the kid is not my son Billie Jean is not my lover She's just a girl who claims that I am the one But the kid is not my son She says I am the one, but the kid is not my son She says I am the one, but the kid is not my son Billie Jean is not my lover She's just a girl who claims that I am the one But the kid is not my son She says I am the one, but the kid is not my son She says I am the one, (You know what you did, (she says he is my son)breaking my heart babe) She says I am the one Billie Jean is not my lover Billie Jean is not my lover Billie Jean is not my lover Billie Jean is not my lover (don't Billie Jean) Billie Jean is not my lover Billie Jean is not my lover",,,,
1822,,,,,
1823,,,,,
1824,"Let's get it crunk, we gon' have fun Up on up in this dancerie We got ya open, now ya floatin' So you gots to dance for me Don't need no hateration, holleration In this dancerie Let's get it percolatin', while you're waiting So just dance for me Come on everybody get on up 'Cause you know we gots to get it crunk Mary J. is in the spot tonight As I'mma make it feel alright (Make it feel alright) Come on baby just party with me Let loose and set your body free Leave your situations at the door So when you step inside jump on the floor Let's get it crunk, we gon' have fun Up on up in this dancerie We got ya open, now ya floatin' So you gots to dance for me Don't need no hateration, holleration In this dancerie Let's get it percolatin', while you're waiting So just dance for me It's only gonna be about a matter of time Before you get loose and start loose your mind Cop you a drink, go head and rock your ice 'Cause we celebrating No More Drama in our life With a great track pumpin', everybody's jumpin' Goin ahead and twist your back and get your body bumpin' I told you leave your situations at the door So grab somebody and get your ass on the dance floor Let's get it crunk, we gon' have fun Up on up in this dancerie We got ya open, now ya floatin' So you gots to dance for me Don't need no hateration, holleration In this dancerie Let's get it percolatin', while you're waiting So just dance for me We don't need, don't need, no haters Just try to love one another We just want why'all have a good time No more drama in your life Work real hard to make a dime If you got beef, your problem, not mine Leave all that BS outside We're gonna celebrate all night Let's have fun, tonight, no fights Turn the great track way Making you dance all night and I Got some real heat for ya this time Doesn't matter if you're white or black Let's get crunk 'cause Mary's back Let's get it crunk, we gon' have fun Up on up in this dancerie We got ya open, now ya floatin' So you gots to dance for me Don't need no hateration, holleration In this dancerie Let's get it percolatin', while you're waiting So just dance for me",,,,
1825,"How do I feel for thee? You smell of great disease 'Cause we're young Fell in from the stars When your skin is dead On a pile of your head Now then, I look so smart Stove burn on my hands Show them to my friends Make you participate, okay Eyes roll back around When skulls hit the ground Visions to procreate Heaven should interfere I'm coming from your tears When they wander into their cage So their arms and thighs And their holy covered eyes Just yet, will never age Stove burn on my hands Show them to my friends Make you participate, okay Eyes roll back around When skulls hit the ground Visions to procreate Stove burn on my hands Show them to my friends Make you participate, okay Eyes roll back around When skulls hit the ground Visions to procreate Stove burn on my hands Show them to my friends Make you participate, okay Eyes roll back around When skulls hit the ground Visions to procreate Stove burn on my hands Show them to my friends Make you participate, okay Make you participate, okay",,,,
1826,"America! We love you!  How many people are proud  to be citizens of this beautiful country of ours?  The stripes and the stars for the rights  that men have died for to protect  The women and men who have broke their necks  for the freedom of speech  The United States government has sworn to uphold.  (Yo I want everybody to listen to the words of this song)  or so we're told I never would've dreamed in a million years I'd see,  So many motherf***in' people who feel like me Who share the same views and the same exact beliefs,  It's like a f***in' army marchin' in back of me So many lives I touch, so much anger aimed  in no particular direction,  Just sprays and sprays  and straight through your radio waves it plays and plays,  'Til it stays stuck in your head for days and days Who woulda thought,  standing in this mirror bleachin' my hair, with some peroxide,  Reachin' for a t-shirt to wear  that I would catapult to the forefront of rap like this?  How could I predict my words would have an impact like this I must've struck a chord, with somebody up in the office,  Cause Congress keeps telling me I ain't causin' nothin' but problems And now they're sayin' I'm in trouble with the government,  I'm lovin' it, I shoveled s*** all my life, and now I'm dumping it on White America!  I could be one of your kids, white America! little Eric looks just like this, White America! Erica loves my s***, I go to T-R-L, look how many hugs I get,  white America! I Could be one of your kids,  white America! little Eric looks just like this,  white America! Erica loves my s***, I go to T-R-L, look how many hugs I get Look at these eyes baby blue baby just like ya'self If they were brown Shady lose  Shady sits on the shelf But Shady's cute Shady knew Shady's dimples would help Make ladies swoon baby (ooh baby) Look at myself! Let's do the math If I was black I woulda sold half I ain't have to graduate from Lincoln High School to know that But I can rap so f*** school I'm too cool to go back Gimme the mic Show me where the f***in' studios at When I was underground No one gave a f*** I was white No labels wanted to sign me Almost gave up, I was like ""F*** it"" Until I met Dre The only one who looked past Gave me a chance And I lit a fire up under his a** Helped him get back to the top Every fan black that I got Was probably his in exchange for every white fan that hes got Like damn we just swapped Sittin' back look at this s*** wow I'm like ""My skin, is it startin' to work to my benefit now?"" White America!  I could be one of your kids, white America! little Eric looks just like this, White America! Erica loves my s***, I go to T-R-L, look how many hugs I get,  white America! I Could be one of your kids,  white America! little Eric looks just like this,  white America! Erica loves my s***, I go to T-R-L, look how many hugs I get See the problem is I speak to suburban kids Who otherwise woulda never knew these words exist Whose mom's probably woulda never gave two squirts of piss 'Til I created so much muthaf***in' turbulance Straight out the tube right into ya livin' rooms I came And kids flipped When they knew I was produced by Dre That's all it took And they were instantly hooked right in And they connected wit' me too because I looked like them That's why they put my lyrics up under this microscope Searchin' wit' a fine toothed comb It's like this rope waitin' to choke Tightenin' around my throat Watchin' me while I write this like  ""I dont like this, no!"" All I hear is Lyrics lyrics constant controversy Sponsors workin' round the clock To try to stop my concerts early Surely hip hop is never a problem In Harlem only in Boston After it bothered ya fathers Of daughters startin' to blossom Now I'm catchin' the flack from these activists When they raggin' Actin' like I'm the first rapper to smack a b**** and say fagot S***, Just look at me like I'm ya closest pal A poster child The muthaf***in' spokesman now for White America!  I could be one of your kids, white America! little Eric looks just like this, White America! Erica loves my s***, I go to T-R-L, look how many hugs I get,  white America! I Could be one of your kids,  white America! little Eric looks just like this,  white America! Erica loves my s***, I go to T-R-L, look how many hugs I get So to the parents of America I am the derringer aimed at little Erica To attack her character The ring leader of the circus of worthless pawns Sent to lead the march right up to the steps of Congress And piss on the lawns of the White House To burn the casket and replace it with a parental advisory sticker To spit liquor in the faces of this democracy of hypocrisy F*** you Ms. Cheney F*** you tipper Gore F*** you with the freeness of speech this  Divided states of embarrassment will allow me to have F*** you! Ha ha ha! I'm just playin' America, you know I love you",,,,
1827,,,,,
1828,"When the bars say stop, when the bars all start to close And it gets dark outside and I can't find my way home I hope you keep your lights on for me I hope you keep your lights on for me Tonight feels like a dark Siamese twin (With you) I can't tell if it ends or it begins (With you) But I know that I can't see straight So when I'll realize I'll always try for us to chase I know that they will When the bars say stop, when the bars all start to close And it gets dark outside and I can't find my way home I hope you keep your lights on for me I hope you keep your lights on for me I hope you keep your lights on for me I hope you keep your lights on for me And now I think I'm floating in space And there's no one out to help me find some gravity Can you see all the stars exploding, burning in my face 'Cause it's all I need, the galaxies to finally play I know that they will When the bars say stop, when the bars all start to close And it gets dark outside and I can't find my way home I hope you keep your lights on for me I hope you keep your lights on for me I hope you keep your lights on for me I hope you keep your lights on for me Whoever thought that I would be the one The golden child, even in darkness I can see the sun I beat my drum and live my life to the rhythm I had the blues once or twice in my lifetime but I swear I never lose 'Cause I lost so much when I was younger Savannah, Georgia The darkest nights produce the brightest stars So give me credit, I keep it A1 like biker skulls See we at war like some vikings came to conquer all Materialism is a prison so gone fuck at all Not talkin' 'bout check my catalog I'm lookin' for substance out of you puppets taking Adderall Self medicating, doing damage to your bladder dawg It doesn't matter, you were sadder when you had it all When the bars say stop, when the bars all start to close And it gets dark outside and I can't find my way home I hope you keep your lights on for me I hope you keep your lights on for me I hope you keep your lights on for me I hope you keep your lights on for me",,,,
1829,"No matter where you are I can still hear you when you drown You've traveled very far Just to see if I'll come around When I'm down All of those yesterdays Coming down No matter where you are I can still hear you when you dream You traveled very far You traveled far, like a star And you are All of those yesterdays Coming down Is it something someone said? Was it something someone said? Yesterday the sky was you And I still feel the same Nothing left for me to do And I still feel the same I wish, I wish I could fly I wish, I wish I could lie I will, I will try I will, I will Goodbye",,,,
1830,Clickin' her heels  Says there's no place like hell When you wake up And you find yourself drinking from the bottom shelf Life can turn you upside down Chew you up and spit you out Tear you up it never ends It goes on and on and on and on and (On and on and on and on) Hold on to that heartbreak  Hold on to that hell you have to pay Sometimes it's the only thing that gets you by (The only thing that gets you by) Hold on to that heartbreak  Hold on to that hell you have to pay All the tragedies make you who you are Remember every scar Here you are again Feeling like hell When you wake up on the bathroom floor  And you've got no story to tell Life can turn you upside down Chew you up and spit you out Tear you up it never ends  It goes on and on and on and on and (On and on and on and on) Hold on to that heartbreak  Hold on to that hell you have to pay Sometimes it's the only thing that gets you by (The only thing that gets you by) Hold on to that heartbreak  Hold on to that hell you have to pay All the tragedies make you who you are Remember every scar Woah woah oh oh oh Remember every scar Woah woah oh oh oh Push through Despite all you've been through You will carry on We will carry on (We will carry on) Push through Despite all you've been through You will carry on We will carry on (We will carry on) Hold on to that heartbreak Hold on to that hell you have to pay Sometimes it's the only thing that gets you by (The only thing that gets you by) Hold on to that heartbreak Hold on to that hell you have to pay Sometimes it's the only thing that gets you by (The only thing that gets you by) Hold on to that heartbreak Hold on to that hell you have to pay All the tragedies make you who you are Remember every scar Woah woah oh oh oh Remember every scar Woah woah oh oh oh Remember every scar,,,,
1831,,,,,
1832,"So you come a long way But you'll never have me Never have things for a normal life It's time, too busy earnin' You can't get enough This busy earnin' You can't get enough You think that all your time is used T0o busy earnin' You can't get enough And I get always But I bet it won't change, no Damn, that's a boring life It's quite, busy earnin' You can't get enough This busy earnin' You can't get enough You think that all your time is used Too busy earnin' You can't get enough Just busy earnin' You can't get enough You think that all your time is used To busy earnin' You can't get enough You think that all your time is used To busy earnin' You can't get enough Just busy earnin' You can't get enough, no Just busy earnin' You can't get enough",,,,
1833,"Hey j-j-jaded, you got your mama's style But you're yesterday's child to me So jaded You think that's where it's at But is that where it's supposed to be You're gettin' it all over me, ex-rated My my baby blue Yeah I been thinkin' about you My my baby blue Yeah you're so jaded And I'm the one that jaded you Hey j-j-jaded In all it's misery It will always be what I love and hated And maybe take a ride to the other side We're thinkin' of We'll slip into the velvet glove And be jaded My my baby blue Yeah I'm thinkin' about you My my baby blue Yeah I'm so jaded And baby I'm afraid of you Your thinking's so complicated I've had it all up to here But it's so overrated Love and hated Wouldn't trade it Love me jaded Hey j-j-jaded There ain't no baby please When I'm shootin' the breeze with her When everything you see is a blur And ecstasy's what you prefer My my baby blue Yeah I'm talkin' about you My my baby blue Yeah I've been thinkin' about you My my baby blue Yeah you're so jaded Baby Jaded Baby You're so jaded 'Cause I'm the one that jaded you",,,,
1834,,,,,
1835,,,,,
1836,,,,,
1837,,,,,
1838,,,,,
1839,"Ay padrita mía Guárdate la poesía Guárdate la alegría pa' ti Dame, dame, dámelo, oh No pido que todos los días sean de sol No pido que todos los viernes sean de fiesta Tampoco te pido que vuelvas rogando perdón Si lloras con los ojos secos Y hablando de ella Ay amor me duele tanto Me duele tanto Que te fueras sin decir a donde Ay amor, fue una tortura perderte Yo sé que no he sido un santo Pero lo puedo arreglar amor No solo de pan vive el hombre Y no de excusas vivo yo Solo de errores se aprende Y hoy se que es tuyo mi corazón Mejor te guardas todo eso A otro perro con ese hueso Y nos decimos adiós Esto es otra vez esto es otra vez no No puedo pedir que el invierno perdone a un rosal No puedo pedir a los olmos que entreguen peras No puedo pedirle lo eterno a un simple mortal Y andar arrojando a los cerdos miles de perlas Ay amor me duele tanto Me duele tanto Que no creas más en mis promesas Ay amor Es una tortura Perderte Yo sé que no he sido un santo Pero lo puedo arreglar amor No solo de pan vive el hombre Y no de excusas vivo yo Solo de errores se aprende Y hoy sé que es tuyo mi corazón Mejor te guardas todo eso A otro perro con ese hueso Y nos decimos adiós No te bajes, no te rajes Oye negrita mira, no te rajes De lunes a viernes tienes mi amor Déjame el sábado a mi que es mejor Oye mi negra no me castigues más Porque allá afuera sin ti no tengo paz Yo solo soy un hombre arrepentido Soy como el ave que vuelve a su nido Yo sé que no he sido un santo Y es que no estoy hecho de cartón No solo de pan vive el hombre Y no de excusas vivo yo Solo de errores se aprende Y hoy sé que es tuyo mi corazón Ay ay ay ay ay Ay, todo lo que he hecho por ti Una tortura perderte Me duele tanto que sea así Sigue llorando perdón Yo, yo no voy A llorar por ti",,,,
1840,"Havalina, Havalina, Havalina, Havalina Walking in the breeze on the plains of Old Segona (Arizona) Among the trees Havalina, Havalina, Havalina, Havalina Havalina, Havalina, Havalina, Havalina Havalina, Havalina, Havalina, Havalina",,,,
1841,"A falling star fell from your heart and landed in my eyes I screamed aloud, as it tore through them, and now it's left me blind The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart And in the dark, I can hear your heartbeat I tried to find the sound But then it stopped, and I was in the darkness, So darkness I became The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart I took the stars from our eyes, and then I made a map And knew that somehow I could find my way back Then I heard your heart beating, you were in the darkness too So I stayed in the darkness with you The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart The stars, the moon, they have all been blown out You left me in the dark No dawn, no day, I'm always in this twilight In the shadow of your heart",,,,
1842,,,,,
1843,"Do you recall, not long ago We would walk on the sidewalk Innocent, remember? All we did was care for each other But the night was warm We were bold and young All around the wind blows We would only hold on to let go Blow a kiss, fire a gun We need someone to lean on Blow a kiss, fire a gun All we need is somebody to lean on Blow a kiss, fire a gun We need someone to lean on Blow a kiss, fire a gun All we need is somebody to lean on What will we do when we get old? Will we walk down the same road? Will you be there by my side? Standing strong as the waves roll over When the nights are long Longing for you to come home All around the wind blows We would only hold on to let go Blow a kiss, fire a gun We need someone to lean on Blow a kiss, fire a gun All we need is somebody to lean on Blow a kiss, fire a gun We need someone to lean on Blow a kiss, fire a gun All we need is somebody to lean on All we need is somebody to lean on Blow a kiss, fire a gun We need someone to lean on Blow a kiss, fire a gun All we need is somebody to lean on Blow a kiss, fire a gun We need someone to lean on Blow a kiss, fire a gun All we need is somebody to lean on",,,,
1844,,,,,
1845,,,,,
1846,,,,,
1847,,,,,
1848,,,,,
1849,,,,,
1850,"You are right, I'll move on But my lungs feel so small I couldn't breathe if I tried I lay my head on the floor My beating heart wanted more But I'll keep it in and keep you out I'm drowning, I'm drowning I'm drowning, I'm drowning But for the longest time I knew There was nothing left for us to do But I tried, oh, I try And in this quiet company There is nothing staring back at me I'm in need of the sound Hungry for the kill, but this hunger, it isn't you Voices disappear when you are speaking, in sombre tunes I will be the wolf and when you're starving, you'll need it too Hungry for the kill, but this hunger, it isn't you It isn't you, it isn't I grew tall to fill the void Let me go 'cause you are just a shade Of what I am, not what I'll be But in this quiet company I forget sometimes just how to breathe Fill my lungs with the sound Hungry for the kill, but this hunger, it isn't you Voices disappear when you are speaking, in sombre tunes I will be the wolf and when you're starving, you'll need it too Hungry for the kill, but this hunger, it isn't you It isn't you, it isn't I'm drowning, I'm drowning I'm drowning, I'm drowning I'm drowning, I'm drowning I'm drowning, I'm drowning I'm drowning, I'm drowning",,,,
1851,"She saw the look in his eyes And she knew better He wanted her tonight And it was now or never He made her feel so sad Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin' Now Jamie wouldn't say, ""All right"" She knew he'd forget her And so they said goodnight And now he's gone forever She wants to send him a letter Just to try to make herself feel better It said, ""Give me"" (""Give me a call sometime"") But she knows what that'll get her Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin' Now Jamie's been in love before And she knows what love is for It should mean, a little, a little more Than one-night stands She wants to send him a letter Just to try to make herself feel better It said, ""Give me"" (""Give me a call sometime"") But she knows what that'll get her Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin' Oh, oh, oh, Jamie's cryin'",,,,
1852,,,,,
1853,"Levels, levels, levels, levels Get on my elevator, baby we're going up Give me that now and later, I can't get enough So much to discover, please don't stop me now (don't stop me) Every time I touch you, you lift right off the ground Let them go, all the one's tryna get in the door I'ma go where they all couldn't go Up a floor, up a floor, up a floor, oh I know, we can get higher There's levels to your love Yeah, there's levels to your love And I know, we can get higher There's levels to your love And I keep on climbing up Aw yeah, just walking up on the ceiling, dancing up on the wall You and that drug you're dealing, should be against the law All this heat keep rising, make you stop, drop, and roll I’m bottling up the lightning, supernatural Let them go, all the one's tryna get in the door I'ma go where they all couldn't go Up a floor, up a floor, up a floor, oh I know, we can get higher There's levels to your love Yeah, there's levels to your love And I know, we can get higher There's levels to your love And I keep on climbing up Levels, levels, levels, levels Levels to your love It can’t reach us? We’re high-fiving Jesus Yeah, yeah And I know, we can get higher There's levels to your love Yeah, there's levels to your love And I know, we can get higher There's levels to your love And I keep on climbing up Oh, levels There's levels to your love, yeah, yeah (levels, levels, levels, levels) Levels, levels, levels, levels Oh, oh, yeah, get on my level There's levels to your love and I keep on climbing up Levels",,,,
1854,"That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back I murder a rhyme one word at a time You never heard of a mind as perverted as mine You better get rid of that nine it ain't gonna help What good is it gonna do against a man that strangles himself? I'm waitin' for hell like hell shit I'm anxious as hell Manson  you're safe in that cell, be thankful it's jail I used to be my mommy's little angel at twelve Thirteen I was putting shells in a gauge on a shelf I used to, get punked and bullied on my block 'Til I cut a kitten's head off and stuck it in this kid's mailbox (Mom! Mom!) I used to give a, fuck, now I could give a fuck less What do I think of success? It sucks, too much press I'm stressed Too much stares two breasts, too upset It's just too much mess, I guess I must just blew up quick (yes) Grew up quick (no) was raised right Whatever you say is wrong, whatever I say is right You think of my name now whenever you say, ""Hi"" Became a commodity because I'm W-H-I-T-E, 'Cause M-T-V was so friendly to me Can't wait 'til Kim sees me Now is it worth it? Look at my life, how is it perfect? Read my lips bitch, what, my mouth isn't working? You hear this finger? Oh it's upside down Here, let me turn this motherfucker up right now That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back I take each individual degenerates head and reach into it Just to see if he's influenced by me if he listens to music And if he feeds into this shit he's an innocent victim And becomes a puppet on the string of my tennis shoe My name is Slim Shady I been crazy way before radio didn't play me The sensational {Back is the incredible!} With Ken Kaniff, who just finds the men edible It's Ken Kaniff on the, internet Trying to, lure your kids with him, into bed It's a, sick world we live in these days ""Slim for Pete's sakes put down Christopher Reeve's legs!"" Geez, you guys are so sensitive ""Slim it's a touchy subject, try and just don't mention it"" Mind with no sense in it, fried to get so frenetic Whose eyes get so squinted, I'm blind from smokin' 'em With my windows tinted, with nine limos rented Doin' lines of coke in 'em, with a bunch of guys hoppin' out all high and indo-scented And that's where I get my name from, that's why they call me That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back I take seven kids from Columbine, stand 'em all in line Add an AK-47, a revolver, a nine A Mack-11 and it oughta solve the problem of mine And that's a whole school of bullies shot up all at one time Cause (I'm) Shady, they call me as crazy As the world was over this whole Y2K thing And by the way, N'Sync, why do they sing? Am I the only one who realizes they stink? Should I dye my hair pink and care what y'all think? Lip sync and buy a bigger size of earrings? It's why I tend to block out when I hear things Cause all these fans screamin' is makin' my ears ring (Ah!) So I just, throw up a middle finger and let it linger Longer than the rumor that I was stickin' it to Christina Cause if I ever stuck it to any singer in showbiz It'd be Jennifer Lopez, and Puffy you know this! I'm sorry Puff, but I don't give a fuck if this chick was my own mother I still fuck her with no rubber and cum inside her And have a son and a new brother at the same time And just say that it ain't mine, what's my name? That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back That's why they call me Slim Shady (I'm back) I'm back (I'm back) (Slim Shady!) I'm back Guess who's b, back, back Gue' gue' guess who's back (Hi mom!) Guess who's back Gue' guess who's back D-12, Guess who's back Gue' gue' gue' gue' guess who's back Dr. Dre, Guess who's back Back back, back Slim Shady, 2001 I'm blew out from this blunt, fuck",,,,
1855,,,,,
1856,,,,,
1857,"I'm down to my skin and bone And my mommy, she can't put down the phone And stop asking how I'm doing all alone, alone But the truth is the stars are falling, ma And the wolves are out calling, ma And my home has never felt this far But all this driving Is driving me crazy And all this moving Is proving to get the best of me And I've been trying to hide it But lately Every time I think I'm better Pickin' my head up, getting nowhere Take me back to the basics and the simple life Tell me all of the things that make you feel at ease Your touch, my comfort, and my lullaby Holdin' on tight and sleepin' at night Holdin' on tight and sleepin' at night Now I'm down to my skin and bones My baby listens to me on the phone But I can't help feeling like I'm all alone, all alone The truth is, the stars are falling, babe And I'd never ever thought that I would say I'm afraid of the life that I've made, I've made But all this driving Is driving me crazy And all this moving Is proving to get the best of me And I've been trying to hide it But lately Every time I think I'm better Pickin' my head up, getting nowhere Take me back to the basics and the simple life Tell me all of the things that make you feel at ease Your touch, my comfort, and my lullaby Holdin' on tight and sleepin' at night I've been lyin' to them all I don't need it anymore Don't you worry about me I'll be fine if I can breathe I've been hidin' for too long Taking shit for how I'm wrong How I'm wrong Always wrong Take me back to the basics and the simple life Tell me all of the things that make you feel at ease Your touch, my comfort, and my lullaby Holdin' on tight and sleepin' at night Holdin' on tight and sleepin' at night Holdin' on tight and sleepin' at night Holdin' on tight and sleepin' at night (Take me back to the basics and the simple life) Holdin' on tight and sleepin' at night (Tell me all of the things that make you feel at ease) Holdin' on tight and sleepin' at night (Your touch, my comfort, and my lullaby) Holdin' on tight and sleepin' at night",,,,
1858,"I know you're rich in Good clothes and little things Your mind is fancy (And your car is [Incomprehensible]) Is she weird? Is she weird, is she white? Is she promised to the night? And her head has no room Is she weird, is she white? Is she promised to the night? And her head has no room Is she weird, is she white? Is she promised to the night? And her head has no room And her head has no room Your heart is rip-shit Your mouth is everywhere I'm lyin' in it Is she weird, is she over me? Like the stars and the sun Like the stars and the sun Is she weird, is she white? Is she promised to the night? And her head has no room Is she weird, is she white? Is she promised to the night? And her head has no room Is she weird, is she white? Is she promised to the night? And her head has no room And her head has no room No more of this, girl, cryin' I'm here, your big man You're mine Is she weird, is she white? Is she promised to the night? And her head has no room Is she weird, is she white? Is she promised to the night? And her head has no room Is she weird, is she white? Is she promised to the night? And her head has no room Is she weird, is she white? Is she promised to the night? And her head has no room Is she weird, is she white? Is she promised to the night? And her head has no room Head has no room",,,,
1859,,,,,
1860,,,,,
1861,"I'm lying in this hotel Cuddling up to the body pillow I'm trying not to call you 'Cause I don't want to miss you no more, oh Every now and then I get a little lonely I can hold myself but no it's not the same thing Need to feel the pressure somewhere on my body, on my body, oh 'Cause sometimes All I wanna do is be touched All I wanna do is be loved All I wanna do is be touched So touch me So touch me So touch me I can't get to sleep Damn oh damn I'm trying now Oh, I put on the TV right here Maybe it'll calm me down Every now and then I get a little lonely I can hold myself but no it's not the same thing Need to feel the pressure somewhere on my body, on my body, oh 'Cause sometimes All I wanna do is be touched All I wanna do is be loved All I wanna do is be touched, touched tpuched So touch me So touch me So touch me All I want, all I want, all I want to do is be touched by you If you want, If you want, if you want it too, tell me the truth All I want, all I want, all I want to do is be touched by you And if you want it too just touch me 'Cause sometimes All I wanna do is be touched All I wanna do is be loved All I wanna do is be touched (Oh, so touch me) 'Cause sometimes All I wanna do is be touched All I wanna do is be loved All I wanna do is be touched (So touch me) So touch me Oh come closer baby Oh closer baby Oh, so closer baby So touch me",,,,
1862,Saint Joe he said he's never been  Dressed up like a woman  Saint Joe they said your dad is gay  They said your mom  She's a whore they said it 'till you  Were raw they said your mom  She's a bore they made her beg  Them for more my Aunt Mary  Aunt Mary  Aunt Mary says  They have the darkness there in their eyes  Saint Joe he said he's never been made  Up like a woman  Saint Joe the time is coming when When Mary never will return  When Mary never will come back here Yeah Mary never will return  Oh Mary please  Come home  Oh my aunt Mary  Aunt Mary  Aunt Mary says they have  The darkness there in their eyes  Oh my aunt Mary  Aunt Mary  Aunt Mary says they have the darkness there  They have the family disease  They have the darkness there in their minds,,,,
1863,Monday finds you like a bomb That's been left ticking there too long You're bleeding Some days there's nothing left to learn From the point of no return You're leaving Hey Hey I saved the world today Everybody's happy now The bad thing's gone away And everybody's happy now The good thing's here to stay Please let it stay There's a million mouths to feed And I've got everything I need I'm breathing And there's a hurting thing inside But I've got everything to hide I'm grieving Hey Hey I saved the world today Everybody's happy now The bad thing's gone away And everybody's happy now The good thing's here to stay Please let it stay Let it stay Let it stay Doo Doo Doo Doo Doo the good thing,,,,
1864,,,,,
1865,,,,,
1866,,,,,
1867,,,,,
1868,,,,,
1869,,,,,
1870,,,,,
1871,Listen the snow is falling over town Listen the snow is falling everywhere Between Empire State Building And between Trafalgar Square Listen the snow is falling over town Listen the snow is falling over town Listen the snow is falling everywhere Between your bed and mine Between your head and my mind Listen the snow is falling over town Between Tokyo and Paris Between London and Dallas Between your God and mine Listen the snow is falling everywhere Snow dream Snow fall Snow fly Listen Listen ,,,,
1872,,,,,
