,0,1,2,3,4
1303,"Listen to the wind blow, watch the sun rise Running in the shadows, damn your love, damn your lies And if, you don't love me now You will never love me again I can still hear you saying You would never break the chain (Never break the chain) And if you don't love me now You will never love me again I can still hear you saying You would never break the chain (Never break the chain) Listen to the wind blow, down comes the night Running in the shadows, damn your love, damn your lies Break the silence, damn the dark, damn the light And if you don't love me now You will never love me again I can still hear you saying You would never break the chain (Never break the chain) And if you don't love me now You will never love me again I can still hear you saying You would never break the chain (Never break the chain) And if you don't love me now You will never love me again I can still hear you saying You would never break the chain (Never break the chain) Chain keep us together (running in the shadow) Chain keep us together (running in the shadow) Chain keep us together (running in the shadow) Chain keep us together (running in the shadow) Chain keep us together (running in the shadow) Chain keep us together (running in the shadow)",,,,
1304,,,,,
1305,"I rode my bicycle past your window last night I roller skated to your door at day light It almost seems like you're avoiding me I'm okay alone, but you got something I need Well, I got a brand new pair of roller skates You got a brand new key I think that we should get together and try them out, you see I been looking around awhile, you got something for me Oh, I got a brand new pair of roller skates You got a brand new key I ride my bike, I roller skate, don't drive no car Don't go too fast, but I go pretty far For somebody who don't drive I been all round the world Some people think I done all right for a girl Well, I got a brand new pair of roller skates You got a brand new key I think that we should get together and try them out, you see I been looking around awhile, you got something for me Oh, I got a brand new pair of roller skates You got a brand new key I asked your mother if you were at home She said ""Yes"" but you weren't alone Well, sometimes I think that you're avoiding me I'm okay alone, but you got something I need Well, I got a brand new pair of roller skates You got a brand new key I think that we should get together and try them out, you see I been looking around awhile, you got something for me Oh, I got a brand new pair of roller skates You got a brand new key Oh, I got a brand new pair of roller skates You got a brand new key Oh, I got a brand new pair of roller skates",,,,
1306,,,,,
1307,,,,,
1308,,,,,
1309,,,,,
1310,,,,,
1311,"Mary, carry your babe Bound up tight like lips around a whimper Your fingers over my face Blind eyed Sampson driven to the temple And night birds digging until dawn Freedom hangs like heaven over everyone Ain't nobody knows what the newborn holds But his mama says he'll walk on water And wander back home Mary, carry your shame Well past all those eyes across the avenue Fish heads running from rain You know I'll do anything you want me to Lamp oil lovers may say ""Freedom hangs like heaven over everyone"" Ain't nobody knows what the newborn holds But his papa's going to hide shaking gristle And shaking like bone Mary, carry my name Hoof marks hacked up all I had to offer you Looked all over this place Lost your portrait lately when the winter blew In like Herod and them Freedom hangs like heaven over everyone Anybody knows what the newborn holds But a dollar says he'll lick that devil And do it alone",,,,
1312,"Just before our love got lost you said I am as constant as a northern star and I said, Constantly in the darkness Where's that at? If you want me I'll be in the bar On the back of a cartoon coaster In the blue TV screen light I drew a map of Canada Oh Canada With your face sketched on it twice Oh you are in my blood like holy wine You taste so bitter And so sweet oh I could drink a case of you darling and I would Still be on my feet Oh I would still be on my feet Oh I am a lonely painter I live in a box of paints I'm frightened by the devil And I'm drawn to those ones that ain't afraid I remember that time that you told me, you said ""Love is touching souls"" Surely you touched mine 'cause Part of you pours out of me In these lines from time to time Oh you are in my blood like holy wine You taste so bitter And so sweet oh I could drink a case of you darling Still I'd be on my feet I would still be on my feet I met a woman She had a mouth like yours, she knew your life She knew your devils and your deeds and she said ""Go to him stay with him if you can But be prepared to bleed"" Oh but you are in my blood you're my holy wine You're so bitter bitter and so sweet oh I could drink a case of you darling Still I'd be on my feet I would still be on my feet hmm",,,,
1313,"Saying I love you  Is not the words I want to hear from you  It's not that I want you  Not to say, but if you only knew  How easy it would be to show me how you feel  More than words is all you have to do to make it real  Then you wouldn't have to say that you love me  'Cause I'd already know  What would you do if my heart was torn in two  More than words to show you feel  That your love for me is real  What would you say if I took those words away  Then you couldn't make things new  Just by saying I love you  More than words  La di da, da di da, di dai dai da Now I've tried to talk to you and make you understand  All you have to do is close your eyes  And just reach out your hands and touch me  Hold me close don't ever let me go  More than words is all I ever needed you to show  Then you wouldn't have to say that you love me  'Cause I'd already know  What would you do if my heart was torn in two  More than words to show you feel  That your love for me is real  What would you say if I took those words away  Then you couldn't make things new  Just by saying I love you  La di da, da di da, di dai dai da More than words La di da, da di da, di dai dai da More than words La di da, da di da La di da, da di da, more than words La di da, da di da, di dai dai da La di da, da di da, more than words (oh uh uh uh) More than words",,,,
1314,A thousand thundering thrills await me  Facing insurmountable odds gratefully  The female of the species is more deadly than the male  Shock shock horror horror  Shock shock horror  I'll shout myself hoarse for your supernatural force  The female of the species is more deadly than the male  Oh she deals in witchcraft  And one kiss and I'm zapped  Oh how can heaven hold a place for me  When a girl like you has cast a spell on me  Oh how can heaven hold a place for me  When a girl like you has cast a spell on me  Frankenstein and Dracula have nothing on you  Jekyll and Hyde join the back of the queue  The female of the species is more deadly than the male  Oh she wants to conquer the world completely  But first she'll conquer me discreetly  The female of the species is more deadly than the male  Oh she deals in witchcraft  And one kiss and I'm zapped  Oh how can heaven hold a place for me  When a girl like you has cast a spell on me  Oh how can heaven hold a place for me  When a girl like you has cast a spell on me  Oh how can heaven hold a place for me  When a girl like you has cast a spell on me  Oh how can heaven hold a place for me  When a girl like you has cast a spell on me,,,,
1315,,,,,
1316,,,,,
1317,"I wake up to find myself After all these years And though all this time has gone It still seems so unclear 'Cause there's no one else, Since I found you I know its been so hard You should know If I die tomorrow As the minutes fade away I can't remember Have I said all I can say? Your my everything You make me feel so alive If I die tomorrow It brings out the worst in me When your not around I miss the sound of your voice The silence seems so loud 'Cause there's no one else, Since I found you I know its been so hard You should know If I die tomorrow As the minutes fade away I can't remember Have I said all I can say? Your my everything You make me feel so alive If I die tomorrow I spent all my life Looking for our innocence I've got nothing to lose One thing to prove I won't make the same mistakes And now I know That everything will be okay If I die tomorrow If I die tomorrow As the minutes fade away I can't remember Have I said all I can say? Your my everything You make me feel so alive Your my everything You make me feel so alive If I die tomorrow If I die tomorrow",,,,
1318,,,,,
1319,,,,,
1320,,,,,
1321,"Come forward and get your teeth smoked, word Come forward and get your teeth smoked, word Come forward and get your teeth smoked, word Come forward and get your Come forward and get your Come forward and get your Come forward and get your Come forward and get your Don't be shocked by tone of my voice Check out my new weapon, weapon of choice Don't be shocked by tone of my voice Check out my new weapon, weapon of choice yeah Listen to the sound of my voice You can check it on out, it's the weapon of choice yeah Don't be shocked by tone of my voice (aah...) It's the new weapon, the weapon of choice yeah You can blow wit' this Or you can blow wit' that You can blow wit' this Or you can blow wit' that You can blow wit' this Or you can blow wit' that Or you can blow wit' us You can blow wit' this Or you can blow wit' that You can blow wit' this Or you can blow wit' that You can blow wit'... Walk without rhythm, it won't attract the worm Walk without rhythm, and it won't attract the worm Walk without rhythm, and it won't attract the worm if you walk without rhythm, huh, you'll never learn Don't be shocked by the tone of my voice Check out my new weapon, weapon of choice Don't be shocked by the tone of my voice Check out my new weapon, weapon of choice Be carefull, we don't know them  Be carefull, we don't know them  Be carefull, we don't know them  You can blow wit' this Or you can blow wit' that You can blow wit' this Or you can blow wit' that You can blow wit' this Or you can blow wit' that Or you can blow wit' us You can blow wit' this Or you can blow wit' that You can blow wit' this Or you can blow wit' that You can blow wit'... Organically grown Through the hemisphere I roam To make love to the angels of life, yeah and my girl ..... I guess you just don't understand It's gone beyond being a man As I drift off into the night I'm in flight She's a boy's scoundral gal But I'm gonna hold my cool Cause the music rules Yeah, so move on baby, yeah  Halfway between the gutter and the stars Yeah Halfway between the gutter and the stars Yeah You can blow wit' this Or you can blow wit' that You can blow wit' this Or you can blow wit' that You can blow wit' this Or you can blow wit' that Or you can blow wit' us You can blow wit' this Or you can blow wit' that You can blow wit' this Or you can blow wit' that You can blow wit'...",,,,
1322,"So you just keep on drinking And you try to forget How they strung up Joe Byrne To the jail house door He looked just like a marionette He was dead for two days And I'll tell you no lies With the press still around him Making their money Shooting postcards of him through the flies Close your eyes Kate And I'll sing you to sleep Close your eyes, your dreams will be sweet Kate Kelly, Kate Kelly I'm gonna sing you to sleep Ned rose up through the mist Man made of iron Fighting his way to the smoldering inn Where Joe and his brother are dying They had to shoot out his legs Kate And if you could sleep You could forget the way they cut off his head For the warden's paperweight Close your eyes Kate And I'll sing you to sleep Close your eyes, your dreams will be sweet Don't linger around here May your soul rest in peace Kate Kelly, Kate Kelly I'm gonna sing you to sleep Now you do horse tricks In a wild west show Sharp-shooting Kate The last of the Kellys Now the queen of a rodeo Was Joe your lover? Did he send you some word? A friend to your brothers All the way to the end Where as brothers-in-arms They would fall Close your eyes Kate And I'll sing you to sleep Close your eyes, your dreams will be sweet Don't linger around here May your soul rest in peace Kate Kelly, Kate Kelly I'm gonna sing you to sleep Kate Kelly, Kate Kelly I'm gonna sing you to sleep You just keep on drinking And you try to forget How they strung up Joe Byrne To the jail house door Like a marionette",,,,
1323,"Allies, fire in the sky Splinters in the eye, don't know any better. Keep your, arsenal at bay, Live another day, pull yourself together. Every, war you want to win, There's nothing to defend, nothing to surrender. I don't, want to fight alone, No one does. Hey, look high, and we look low We never find our enemy We never find our enemy. Somehow, this war is out if control, We never find our enemy We're gunning down whatever breathes. Nice try, cross enemy lines, Look out for the mines, buried in the mirror. Fall out, target on the move, Coming into view, coming in clearer. By now, no one else around, Narrowing it down, guess I got to figure. One war, is all I can afford, No more. Hey, look high, and we look low We never find our enemy We never find our enemy. Somehow, this war is out if control, We never find our enemy We're gunning down whatever breathes. Here we go Wasting lives one way or another Here we go Vacant eyes rearranging their color Hey, look high, and we look low We never find our enemy We never find our enemy. Somehow, this war is out if control, We never find our enemy We're gunning down whatever breathes. Here we go Wasting lives one way or another Here we go Vacant eyes rearranging their color Wasting lives one way or another",,,,
1324,,,,,
1325,,,,,
1326,,,,,
1327,,,,,
1328,,,,,
1329,,,,,
1330,The only girl I've ever loved Was born with roses in her eyes But then they buried her alive One evening 1945 With just her sister at her side And only weeks before the guns All came and rained on everyone Now she's a little boy in Spain Playing pianos filled with flames On empty rings around the sun All sing to say my dream has come But now we must pick up every piece Of the life we used to love Just to keep ourselves At least enough to carry on And now we ride the circus wheel With your dark brother wrapped in white Says it was good to be alive But now he rides a comet's flame And won't be coming back again The Earth looks better from a star That's right above from where you are He didn't mean to make you cry With sparks that ring and bullets fly On empty rings around your heart The world just screams and falls apart But now we must pick up every piece Of the life we used to love Just to keep ourselves At least enough to carry on And here's where your mother sleeps And here is the room where your brothers were born Indentations in the sheets Where their bodies once moved but don't move anymore And it's so sad to see the world agree That they'd rather see their faces fill with flies All when I'd want to keep white roses in their eyes,,,,
1331,,,,,
1332,,,,,
1333,"I wanted you to know I love the way you laugh I want to hold you high and steal your pain away I keep your photograph, and I know it serves me well I want to hold you high and steal your pain 'Cause I'm broken when I'm lonesome And I don't feel right when you've gone away You've gone away You don't feel me here anymore The worst is over now and we can breathe again I want to hold you high, and steal my pain away There's so much left to learn, and no one left to fight I want to hold you high and steal your pain 'Cause I'm broken when I'm open And I don't feel like I am strong enough 'Cause I'm broken when I'm lonesome And I don't feel right when you're gone away 'Cause I'm broken when I'm open And I don't feel like I am strong enough 'Cause I'm broken when I'm lonesome And I don't feel right when you're gone away 'Cause I'm broken when I'm lonesome And I don't feel right when you're gone away You've gone away You don't feel me here anymore",,,,
1334,,,,,
1335,,,,,
1336,,,,,
1337,,,,,
1338,,,,,
1339,"Taking control of the elements Making it mine, making it mine Touching up all of the elements Taking my time, taking my time Taking a hold of the present day Pushing it all, pushing it all, pushing it Taking control of my destiny Making it fine, making it fine, making it",,,,
1340,,,,,
1341,,,,,
1342,"You know we can get away Because I'm calling your name Every day I feel this pain But you just turn and walk away I just can't keep hanging on to you and me I just don't know what is wrong with you and me Touch me and then turn away And put your hands into the flame Tell me if you feel this pain 'Cause I don't want to be a ball and chain, no I just can't keep hanging on, to you and me I just don't know what is wrong, with you and me I just can't keep hanging on, to you and me With you and me With you and me",,,,
1343,"Call him Mr.Raider call him Mr.Wrong Call him Mr.Vain Call him Mr.Raider call him Mr.wrong Call him Mr.vain He'd say: I know what I want And I want it now I want you cause I'm Mr.Vain I know what I want and I want it now I want you cause I'm Mr.Vain Call me Mr.Raider call me Mr.Wrong Call me insance call me Mr.Vain Call me what ya like As long as you call me time and again Fell the prensence of the aura Of the man none to compare Loveless dying For a just to touch a hand Or a moment to share Can't deny the urge thet makes them Want to lose themselves to the debonair one Hold me back the simple fact is That I'm all that and I'm always near One sexy can't perplex me now You know who'raw As if you didn't know before I know what I want and I want it now I want you then I want a little more Call him Mr.Raider call him Mr.Wrong Call him Mr.Vain Call him Mr.Raider call him Mr.wrong Call him Mr.vain He'd say, I know what I want And I want it now I want you cause I'm Mr.Vain I know what I want and I want it now I want you cause I'm Mr.Vain Girls are all over the world They hope and pray and die for men Like me cause I'm the one Begotten son that breaks the mold Get a look at male epitome Style has never seen That makes you want to grab and hold And squeeze real tight Whose gonna be the one to save You from yourself When you want to take a bite Please oh baby please You beg you want to stay You got to get some caught Up in the charm that I laid on thick And now there's nowhere To run on the hook of my line Yeah I keep many females Longing for a chance to win my heart Whit sex and plenty",,,,
1344,,,,,
1345,,,,,
1346,,,,,
1347,,,,,
1348,,,,,
1349,"Summertime, time, time Child, the living's easy Fish are jumping out And the cotton, Lord Cotton's high, Lord so high Your daddy's rich And your ma is so good-looking, baby She's a-looking good now Hush, baby, baby, baby, baby now No, no, no, no, no, no, no Don't you cry, don't you cry One of these mornings You're gonna rise, rise up singing You're gonna spread your wings, child And take, take to the sky Lord, the sky But until that morning Honey, n-n-nothing's going to harm ya No, no, no no, no no, no... Don't you cry, cry",,,,
1350,There's things I haven't told you I go out late at night And I was to tell you You'd see my different side There's things I haven't told you I go out late at night And I was to tell you You'd see my different side There's things I haven't told you I go out late at night And I was to tell you You'd see my different side There's things I haven't told you I go out late at night And I was to tell you You'd see my different side There's things I haven't told you I go out late at night And I was to tell you You'd see my different side What the fuck We don't care  What you say  I'm a do my thing  From day to day  (Get it?)  We don't care  What you think  'Cause in this world  It's swim or sink  (What the fuck),,,,
1351,,,,,
1352,,,,,
1353,,,,,
1354,,,,,
1355,,,,,
1356,"Bangkok, Oriental setting And the city don't know that the city is getting The creme de la creme of the chess world  In a show with everything but Yul Brynner Time flies doesn't seem a minute Since the Tirolean spa had the chess boys in it All change don't you know that when you Play at this level there's no ordinary venue It's Iceland or the Philippines or Hastings or Or this place! One night in Bangkok and the world's your oyster The bars are temples but the pearls ain't free You'll find a god in every golden cloister And if you're lucky then the god's a she I can feel an angel sliding up to me One town's very like another When your head's down over your pieces, brother It's a drag, it's a bore, it's really such a pity To be looking at the board, not looking at the city Whaddya mean? Ya seen one crowded, polluted, stinking town Tea, girls, warm, sweet Some are set up in the Somerset Maugham suite Get thai'd, you're talking to a tourist Whose every move's among the purest I get my kicks above the waistline, sunshine One night in Bangkok makes a hard man humble Not much between despair and ecstasy One night in Bangkok and the tough guys tumble Can't be too careful with your company I can feel the devil walking next to me Siam's gonna be the witness To the ultimate test of cerebral fitness This grips me more than would a Muddy old river or reclining Buddha And thank God I'm only watching the game controlling it I don't see you guys rating The kind of mate I'm contemplating I'd let you watch, I would invite you But the queens we use would not excite you So you better go back to your bars, your temples Your massage parlours One night in Bangkok and the world's your oyster The bars are temples but the pearls ain't free You'll find a god in every golden cloister A little flesh, a little history I can feel an angel sliding up to me One night in Bangkok makes a hard man humble Not much between despair and ecstasy One night in Bangkok and the tough guys tumble Can't be too careful with your company I can feel the devil walking next to me",,,,
1357,"Mississippi in the middle of a dry spell Jimmy Rodgers on the Victrola up high Mama's dancin' with baby on her shoulder The sun is settin' like molasses in the sky The boy could sing, knew how to move ev'rything Always wanting more, he'd leave you longing for Black velvet and that little boy smile Black velvet with that slow southern style A new religion that'll bring you to your knees Black velvet if you please Up in Memphis the music's like a heat wave White Lightnin' bound to drive you wild Mama's baby's in the heart of ev'ry school girl ""Love Me Tender"" leaves 'em cryin' in the aisle The way he moved, it was a sin, so sweet and true Always wanting more, he'd leave you longing for Black velvet and that little boy smile Black velvet and that slow southern style A new religion that'll bring you to your knees Black velvet if you please Ev'ry word of ev'ry song that he sang was for you In a flash he was gone, it happened so soon What could you do? Black velvet and that little boy smile Black velvet in that slow southern style A new religion that'll bring you to your knees Black velvet if you please Black velvet and that little boy smile Black velvet in that slow southern style A new religion that'll bring you to your knees Black velvet if you please If you please If you please If you please",,,,
1358,,,,,
1359,"Baby, I get so scared inside and I don't really understand Is it love that's on my mind or is it fantasy? Heaven is in the palm of my hand and it's waiting here for you What am I supposed to do with a childhood tragedy? If I close my eyes forever, will it all remain unchanged? If I close my eyes forever, will it all remain the same? Sometimes it's hard to hold on, so hard to hold on to my dreams It isn't always what it seems when you're face to face with me You're like a dagger, and stick me in the heart And taste the blood from my blade And when we sleep, would you shelter me in your warm and darkend grave? If I close my eyes forever, will it all remain unchanged? If I close my eyes forever, will it all remain the same? Will you ever take me?  No I just can't take the pain Would you ever trust me?  No I'll never feel the same I know I've been so hard on you; I know I've told you lies If I could have just one more wish, I'd wipe the cobwebs from my eyes If I close my eyes forever, will it all remain unchanged? If I close my eyes forever, will it all remain the same?",,,,
1360,"I remember every little thing As if it happened only yesterday Parking by the lake And there was not another car in sight And I never had a girl Looking any better than you did And all the kids at school They were wishing they were me that night And now our bodies are oh so close and tight It never felt so good, it never felt so right And we're glowing like the metal on the edge of a knife Glowing like the metal on the edge of a knife C'mon! Hold on tight! C'mon! Hold on tight! Thought it's cold and lonely in the deep dark night I can see paradise by the dashboard light Ain't no doubt about it We were doubly blessed Cause we were barely seventeen And we were barely dressed Ain't no doubt about it Baby got to go and shout it Ain't no doubt about it We were doubly blessed Cause we were barely dressed And we were barely dressed Baby doncha hear my heart You got it drowning out the radio I've been waiting so long For you to come along and have some fun And I gotta let you know No you're never gonna regret it So open up your eyes I got a big surprise It'll feel all right Well I want to make your motor run And now our bodies are oh so close and tight It never felt so good, it never felt so right And we're glowing like the metal on the edge of a knife Glowing like the metal on the edge of a knife C'mon! Hold on tight! C'mon! Hold on tight! Though it's cold and lonely in the deep dark night I can see paradise by the dashboard light Paradise by the dashboard light You got to do what you can And let Mother Nature do the rest Ain't no doubt about it We were doubly blessed Cause we were barely seventeen And we were barely dressed We're gonna go all the way tonight We're gonna go all the way And tonight's the night OK, here we go, we got a real pressure cooker going here,  Two down, nobody on, no score, bottom of the ninth,  There's the windup, and there it is,  A line shot up the middle, look at him go.  This boy can really fly!  He's rounding first and really turning it on now,  He's not letting up at all,  He's gonna try for second, the ball is bobbled out in center,  And here comes the throw, and what a throw!  He's gonna slide in head first,  Here he comes, he's out!  No, wait, safe-safe at second base,  This kid really makes things happen out there.  Batter steps up to the plate, here's the pitch-he's going,  And what a jump he's got, he's trying for third,  Here's the throw, it's in the dirt-safe at third!  Holy cow, stolen base! He's taking a pretty big lead out there,  Almost daring him to try and pick him off.  The pitcher glances over, winds up, and it's bunted,  Bunted down the third base line, the suicide squeeze is on!  Here he comes, squeeze play, it's gonna be close,  Holy cow, I think he's gonna make it! Stop right there! I gotta know right now! Before we go any further! Do you love me? Will you love me forever? Do you need me? Will you never leave me? Will you make me so happy for the rest of my life? Will you take me away and will you make me your wife? Do you love me!? Will you love me forever? Do you need me!? Will you never leave me!? Will you make me happy for the rest of my life!? Will you take me away and will you make me your wife!? I gotta know right now Before we go any further Do you love me!? Will you love me forever!? Let me sleep on it Baby, baby let me sleep on it Let me sleep on it And I'll give you an answer in the morning Let me sleep on it Baby, baby let me sleep on it Let me sleep on it And I'll give you an answer in the morning Let me sleep on it Baby, baby let me sleep on it Let me sleep on it And I'll give you an answer in the morning I gotta know right now Do you love me? Will you love me forever? Do you need me? Will you never leave me? Will you make me so happy for the rest of my life? Will you take me away and will you make me your wife? I gotta know right now! Before we go any further Do you love me? And will you love me forever? Let me sleep on it Baby, baby let me sleep on it Let me sleep on it And I'll give you an answer in the morning Let me sleep on it Will you love me forever? Let me sleep on it Will you love me forever! I couldn't take it any longer Lord I was crazed And when the feeling came upon me Like a tidal wave I started swearing to my god and on my mother's grave That I would love you to the end of time That I would love you to the end of time I swore that I would love you to the end of time! So now I'm praying for the end of time To hurry up and arrive 'Cause if I gotta spend another minute with you I don't think that I can really survive I'll never break my promise or forget my vow But God only knows what I can do right now I'm praying for the end of time It's all that I can do Praying for the end of time, so I can end my life with you!! It was long ago and it was far away And it was so much better that it is today It never felt so good It never felt so right And we were glowing like A metal on the edge of a knife",,,,
1361,"Midnight, gettin' uptight. Where are you? You said you'd meet me, now it's quarter to two I know I'm hangin' but I'm still wantin' you. Hey, Jack, It's a fact they're talkin' in town. I turn my back and you're messin' around. I'm not really jealous, don't like lookin' like a clown. I think of you every night and day. You took my heart, then you took my pride away. I hate myself for loving you. Can't break free from the the things that you do. I want to walk but I run back to you, that's why I hate myself for loving you. Daylight, spent the night without you. But I've been dreamin' 'bout the lovin' you do. I won't be as angry 'bout the hell you put me through. Hey, man, bet you can treat me right. You just don't know what you was missin' last night. I want to see your face and say forget it just from spite. I hate myself for loving you . Can't break free from the the things that you do. I want to walk but I run back to you, that's why I hate myself for loving you. I hate myself for loving you. Can't break free from the things that you do. I want to walk but I run back to you, that's why I hate myself for loving you. I think of you every night and day. You took my heart, then you took my pride away. I hate myself for loving you. Can't break free from the the things that you do. I want to walk but I run back to you, that's why I hate myself for loving you. I hate myself for loving you. I hate myself for loving you.",,,,
1362,"I'm in the dark, I'd like to read his mind But I'm frightened of the things I might find Oh, there must be something he's thinking of To tear him away-a-ay When I tell him that I'm falling in love Why does he say-a-ay Hush hush, keep it down now, voices carry Hush hush, keep it down now, voices carry Uh-ah I try so hard not to get upset Because I know all the trouble I'll get Oh, he tells me tears are something to hide And something to fear-eh-eh And I try so hard to keep it inside So no one can hear Hush hush, keep it down now, voices carry Hush hush, keep it down now, voices carry Hush hush, keep it down now, voices carry Uh-ah Oh! He wants me, but only part of the time He wants me, if he can keep me in line Hush hush, keep it down now, voices carry Hush hush, keep it down now, voices carry Hush hush, shut up now, voices carry Hush hush, keep it down now, voices carry Hush hush, darling, she might overhear Hush, hush - voices carry He said shut up - he said shut up Oh God can't you keep it down Voices carry Hush hush, voices carry I wish he would let me talk",,,,
1363,,,,,
1364,"Hey man, evening on the ground And there is no one else around So you will blame me Blame me for the rocks And baby bones and broken lock On the garden Garden wall of Eden For the spider bites And all your love as we were We were born to fuck each other One way or another But I'll only lie Down by the waterside at night Hey man, tiny baby tears I will collect a million years And you can blame me Blame me, I will wear it In the empty, hollow part of my garden Garden wall of Eden And the clamor as they raise the curtain You will, you will never make me learn To lay beneath the mountain Cause I'll only lie Down by the waterside at night",,,,
1365,,,,,
1366,,I got it Woo hoo woo  Woo hoo woo Got it got it Woo hoo woo In me the scientist Always get stuck on always trying this I try to live on science alone Analysis and freaky sensitivity We've gotta live on science alone I got it woo hoo woo Yeah uh I am a scientist Woo hoo woo Yeah uh I am a scientist Woo hoo woo Yeah uh I am a scientist Woo hoo woo We've gotta live on science alone Religiously I'm speaking on the science 'cause We've gotta live on science alone I tell you what mathematically I'm having it I want to live on science alone Woo hoo woo Yeah uh I am a scientist Woo hoo woo Yeah uh I am a scientist Woo hoo woo Yeah uh I am a scientist We've gotta live on science alone In me the scientist Always stuck on always trying this I try to live on science alone Analysis and freaky sensitivity We've gotta live on science alone Woo hoo woo Yeah uh I am a scientist Woo hoo woo Yeah uh I am a scientist Woo hoo woo Yeah uh I am a scientist 'Cause I can live on science alone We've gotta live on science alone Yeah uh I am a scientist Yeah uh I am a scientist Yeah uh I am a scientist Yeah uh I am a scientist Yeah uh I am a scientist,,,
1367,,,,,
1368,,,,,
1369,,,,,
1370,"Sexy boys Fancy boys Playboys Bad boys I fink u freeky and I like you a lot I fink u freeky and I like you a lot I fink u freeky and I like you a lot I fink u freeky and I like you a lot Motherfuckers get buzzed off the sparks that I bring Guess whose got the party jumping Travel the dark and all the pumping I fink u freeky and I like you a lot I fink u freeky and I like you a lot I fink u freeky and I like you a lot I fink u freeky and I like you a lot I fink u freeky and I like you a lot I fink u freeky and I like you a lot I fink u freeky and I like you a lot I fink u freeky and I like you a lot Hold up! Whoah whoah whoah Wait a minute minute Jesus Christ Yo my man DJ Hi-Tek, Shit this motherfucking beat is nice Back in the day them wankies Didn’t wanna believe in us Little did they know that they was in for a mutherfucker big surprise Left on, locked in my Zef Zone Ready for the diss, yo? Motherfucker guess so Overseas when the fucking heads get blown When every thing will seem like Dr. Dre beats headphones When I get home I lounge on my zef throne, mate Mom after me cause I get so great making my money rapping over techno rave I can take you underworld lets go babe When I step up and do my thing put you in a trance My Zef motherfucking clique got it going on Fuck what you think I do what I motherfucking want I can make a million little mutherfuckers jump Jump motherfucker Jump motherfucker jump Jump motherfucker Jump motherfucker jump Jump motherfucker Jump motherfucker jump Jump motherfucker Jump motherfucker jump Increase the peace, don't wreck the party And fuck da jol up for everybody Ek's a laarney, jy's a gam Want jy lam innie mang, met jou slang in a man I fink u freeky and I like you a lot Now why you loer en kyk gelyk? Is ek miskien van goud gemake? You want to fight, you come tonight Ek moer jou sleg! So jy hardloop weg God se Jesus, we come to party Pump your speakers, yo rock your body In God we trust, You can't fuck with us We not taking kak, I'd like to say what's up To my sexy boys, and my fancy boys And my playboys, and my bad boys And my pretty boys, and my ugly boys And my naughty boys We gonna have a nice time kids I fink u freeky and I like you a lot",Feeling the past moving in Letting a new day begin Hold to the time that you know You don't have to move on to let go Add to the memory you keep Remember when you fall asleep Hold to the love that you know You don't have to give up to let go Remember turning on the the night And moving through the morning light Remember how it was with you Remember how you pulled me through I remember I remember I remember I remember I remember I remember I remember I remember Feeling the past moving in Letting a new day begin Hold to the time that you know You don't have to move on to let go add to the memory you keep Remember when you fall asleep Hold to the love that you know You don't have to give up to let go remember how it was with you Remember how you pulled me through I remember feeling the past moving in Letting a new day begin Hold to the time that you know You don't have to move on to let go add to the memory you keep Remember when you fall asleep Hold to the love that you know You don't have to give up to let go remember turning on the the night And moving through the morning light Remember how it was with you Remember how you pulled me through I remember I remember I remember I remember I remember I remember I remember I remember,,,
1371,,,,,
1372,"Wakin' up to find another day The moon got lost again last night But now the sun has finally had its say I guess I feel all right But it hurts when I think, when I let it sink in It's all over me I'm lying here in the dark Watchin' you sleep; it hurts a lot And all I know is  You've got to give me everything Nothing less 'cause  You know I give you all of me I give you everything that I am I'm handin' over everything that I've got 'Cause I wanna have a really true love Don't ever wanna have to go and give you up Stay up till four in the morning and the tears are pouring And I wanna make it worth the fight What have we been doing for all this time? Baby, if we're gonna do it, come on, do it right All I wanted was to know I'm safe Don't wanna lose the love I found Remember when you said that you would change? Don't let me down It's not fair, how you are I can't be complete, can you give me more? And all I know is  You've got to give me everything Nothing less 'cause  You know I give you all of me I give you everything that I am I'm handin' over everything that I've got 'Cause I wanna have a really true love Don't ever wanna have to go and give you up Stay up till four in the morning and the tears are pouring And I wanna make it worth the fight What have we been doing for all this time? Baby, if we're gonna do it, come on, do it right Oh, please, you know what I need Save all your lovin' for me We can't escape the love Give me everything that you have And all I know is  You've got to give me everything Nothing less 'cause  You know I give you all of me I give you everything that I am I'm handin' over everything that I've got 'Cause I wanna have a really true love Don't ever wanna have to go and give you up Stay up till four in the morning and the tears are pouring And I wanna make it worth the fight What have we been doing for all this time? Baby, if we're gonna do it, come on, do it right",,,,
1373,,,,,
1374,,,,,
