,0,1,2,3,4
834,,,,,
835,"As I sit here and slowly close my eyes I take another deep breath And feel the wind pass through my body I'm the one in your soul Reflecting inner light Protect the ones who hold you Cradling in your inner child I need serenity In a place where I can hide I need serenity Nothing changes, days go by Where do we go when we just don't know And how do we relight the flame when it's cold Why do we dream when our thoughts mean nothing And when will we learn to control Tragic visions slowly stole my life Tore away everything Cheating me out of my time I'm the one who loves you No matter wrong or right And every day I hold you I hold you with my inner child I need serenity In a place where I can hide I need serenity Nothing changes, days go by Where do we go when we just don't know And how do we relight the flame when it's cold Why do we dream when our thoughts mean nothing And when will we learn to control Where do we go when we just don't know And how do we relight the flame when it's cold Why do we dream when our thoughts mean nothing And when will we learn to control And how do we relight the flame when it's cold (I need serenity) Why do we dream when our thoughts mean nothing (I need serenity) And when will we learn to control",,,,
836,,,,,
837,,,,,
838,,,,,
839,"I dreamed I was missing You were so scared But no one would listen Cause no one else cared After my dreaming I woke with this fear What am I leaving When I'm done here? So, if you're asking me, I want you to know When my time comes Forget the wrong that I've done Help me leave behind some reasons to be missed And don't resent me And when you're feeling empty Keep me in your memory Leave out all the rest Leave out all the rest Don't be afraid I've taken my beating I've shared what I've made I'm strong on the surface Not all the way through I've never been perfect But neither have you So, if you're asking me, I want you to know When my time comes Forget the wrong that I've done Help me leave behind some reasons to be missed And don't resent me And when you're feeling empty Keep me in your memory Leave out all the rest Leave out all the rest Forgetting All the hurt inside you've learned to hide so well Pretending Someone else can come and save me from myself I can't be who you are When my time comes Forget the wrong that I've done Help me leave behind some reasons to be missed And don't resent me And when you're feeling empty Keep me in your memory Leave out all the rest Leave out all the rest Forgetting All the hurt inside you've learned to hide so well Pretending Someone else can come and save me from myself I can't be who you are I can't be who you are",,,,
840,,,,,
841,,,,,
842,"I'll fake it through the day With some help from johnny walker red Send the poison rain down the drain To put bad thoughts in my head Two tickets torn in half And a lot of nothing to do Do you miss me, miss misery Like you say you do?  A man in the park Read the lines in my hand Told me I'm strong Hardly ever wrong I said, ""man, you're mean"" You had plans for both of us That involved a trip out of town To a place I've seen in a magazine That you left lying around I don't have you with me but I keep a good attitude Do you miss me, miss misery Like you say you do?  I know you'd rather see me gone Than to see me the way that I am But I am in the life anyway Next door the tv's flashing Blue frames on the wall It's a comedy of errors, you see It's about taking a fall To vanish into oblivion Is easy to do And I try to be but you know me I come back when you want me to Do you miss me miss misery Like you say you do?",,,,
843,"Some folks are born made to wave the flag Ooh, they're red, white and blue And when the band plays ""Hail to the chief"" Ooh, they point the cannon at you, Lord It ain't me, it ain't me, I ain't no senator's son, son It ain't me, it ain't me, I ain't no fortunate one, no Some folks are born silver spoon in hand Lord, don't they help themselves, oh But when the taxman comes to the door Lord, the house looks like a rummage sale, yes It ain't me, it ain't me, I ain't no millionaire's son, no It ain't me, it ain't me, I ain't no fortunate one, no Some folks inherit star spangled eyes Ooh, they send you down to war, Lord And when you ask them, ""How much should we give?"" Ooh, they only answer ""More! More! More!"" yoh It ain't me, it ain't me, I ain't no military son, son It ain't me, it ain't me, I ain't no fortunate one, one It ain't me, it ain't me, I ain't no fortunate one, no no no It ain't me, it ain't me, I ain't no fortunate son, no no no",,,,
844,,,,,
845,,,,,
846,,,,,
847,,,,,
848,Precious and fragile things Need special handling My God what have we done to You? We always try to share The tenderest of care Now look what we have put You through Things get damaged Things get broken I thought we'd manage But words left unspoken Left us so brittle There was so little left to give Angels with silver wings Shouldn't know suffering I wish I could take the pain for you If God has a master plan That only He understands I hope it's your eyes He's seeing through Things get damaged Things get broken I thought we'd manage But words left unspoken Left us so brittle There was so little left to give I pray you learn to trust Have faith in both of us And keep room in your heart for two Things get damaged Things get broken I thought we'd manage But words left unspoken Left us so brittle There was so little left to give,,,,
849,,,,,
850,,,,,
851,,,,,
852,"Uh uh uh uh Uh uh uh uh Uh uh uh uh All the things you said to me today Changed my perspective in every way These things count to mean so much to me Into my faith you and your baby It's out there, it's out there It's out there, if you want me I'll be here It's out there, it's out there It's out there, if you want me I'll be here I'll be dreaming my dreams with you I'll be dreaming my dreams with you And there's no other place that I'd lay down my face I'll be dreaming my dreams with you It's out there, it's out there It's out there, if you want me I'll be here It's out there, it's out there It's out there, if you want me I'll be here I'll be dreaming my dreams with you I'll be dreaming my dreams with you And there's no other place that I'd lay down my face I'll be dreaming my dreams with you Dreaming my dreams with you I'll be dreaming my dreams with you And there's no other place that I'd lay down my face I'll be dreaming my dreams with you Uh uh uh uh Uh uh uh uh Uh uh uh uh",,,,
853,"Gold lion's gonna tell me where the light is, Gold lion's gonna tell me where the light is, Take our hands out of control, Take our hands out of control Now, tell me what you saw, Tell me what you saw, There was a crowd of seeds, Inside, outside, I must have done a dozen each It was the height I threw, the weight, The shell was crushing you, I've been around a few Tell me what you saw, I'll tell you what to... Ooh ooh, ooh ooh, ooh ooh, ohh ohh Ooh ooh, ooh ooh, ooh ooh, ohh ohh Gold lion's gonna tell me where the light is, Gold lion's gonna tell me where the light is, Take our hands out of control, Take our hands out of control Outside, inside, This is the moon without a tide, We'll build a fire in your eyes, We'll build a fire when the cover's getting brighter, Cold as I, makes the moon without a tide Tell me what you saw, I'll tell you what to... Ooh ooh, ooh ooh, ooh ooh, ohh ohh Ooh ooh, ooh ooh, ooh ooh, ohh ohh Ooh ooh, ooh ooh, ooh ooh, ohh ohh Ooh ooh, ooh ooh, ooh ooh, ohh ohh",,,,
854,,,,,
855,,,,,
856,,,,,
857,,,,,
858,,,,,
859,,,,,
860,,,,,
861,,,,,
862,,,,,
863,,,,,
864,,,,,
865,"Pleased to meet you  Nice to know me  What's the message?  Will ya show me?  I've been waiting  A long time, now  Now here's the answer  You're all mine now  Ya, I've been waiting for my Sunday girl  Ya, I've been waiting for my Sunday girl, now  Pleased to meet you  Nice to know me  What's the message?  Will ya show me?  I've been waiting  A long time, now  Now here's the answer  You're all mine now  Ya, I've been waiting for my Sunday girl Ya, I've been waiting for my Sunday girl, now  Will you follow me down now, down now  Will you follow me down now, down now  Will you follow me down  Ya, I've been waiting for my Sunday girl  Ya, I've been waiting for my Sunday girl, now  Ya, I've been waiting for my Sunday girl  Ya, I've been waiting for my Sunday girl, now  Pleased to meet you  Nice to know me  What's the message?  Will ya show me? The way down town?",,,,
866,,,,,
867,,,,,
868,,,,,
869,"It was me, peering through the looking-glass. Beyond the embrace of Christ. Like the secret face within the tapestry. Like a bird of prey over the crest. And she was swathed in sorrow, as if born within its mask. Her candlelight snuffed, the icon smiled. Emptiness followed by her wake. I could clasp her in undying love. Within ghostlike rapture the final word was mine. She faced me in awe. 'twas a token of ebony color. Embodied in faint vapor. Wandering through April's fire. Compelled to grasp and to hold the one that was you. I will endure, hide away. I would outrun the scythe, glaring with failure. It is a mere destiny I thought, a threshold I had crossed before. The rain was waving goodbye, and when the night came The forest folded its branches around me. Something passed by, and I went into a dream. She laughing and weeping at once: ""take me away"". I don't know how or why, I'll never know when.",,,,
870,,,,,
871,"I've waited hours for this, I've made myself so sick I wish I'd stayed asleep today I never thought that this day would end I never thought tonight could ever be this close to me Just try to see in the dark, just try to make it work To feel the fear before you're here I make the shapes come much too close I pull my eyes out, hold my breath and wait until I shake But if I had your faith Then I could make it safe and clean If only I was sure That my head on the door was a dream I've waited hours for this, I've made myself so sick I wish I'd stayed asleep today I never thought that this day would end I never thought tonight could ever be this close to me But if I had your face Then I could make it safe and clean If only I was sure That my head on the door was a dream But if I had your face Then I could make it safe and clean If only I was sure That my head on the door was a dream",,,,
872,,,,,
873,,,,,
874,"Night air has the strangest flavor Space to breathe it, time to savor All that night air has to lend me Till the morning makes me angry In the night air In the night air In the night air In the night air I've acquired a kind of madness Daylight fills my heart with sadness And only silent skies can sooth me Feel that night air flowing through me In the night air In the night air In the night air In the night air I don't need those car crash colors I control the skies above us Close my eyes to make the night fall Comfort of the world revolving I can hear the earth in orbit In the night air In the night air In the night air In the night air I've acquired a taste for silence Darkness fills my heart with comfort And each thought like a thief is driven To steal the night air from the heavens In the night air  In the night air  In the night air  In the night air  In the night air  In the night air  In the night air  In the night air  In the night air  In the night air  In the night air  In the night air  In the night air  In the night air",,,,
875,,,,,
876,,,,,
877,"I've got this planet in my hands You know I'll waste it if I can Come on let's give it a twist And if it all turns to shit Oh wait, let's try that again. My life's too short to have a plan Here, let me help you understand First take this drink and this pill Relax your mind and be still Let's find out who I am 'Cause I I'm just American trash Stupid American trash I'm just American- Stupid American trash I've got this planet in my hands Yeah, I'll try to save it if I can I'm satisfied with myself Don't care for anyone else I'm so united when I stand. I get my facts from the TV Believe in everything I read It's such an ignorant bliss When the whole fucking world wants to be like me. 'Cause I I'm just American Stupid American trash I'm just American Stupid American trash I'm just American And everyone's shutting down The people are so worn out Wake up, the dream is over Everyone's shutting down The people are so worn out Wake up, the dream is over Wake up, the dream is over ('Cause I) Wake up I'm just American- Stupid American trash I'm just American trash Stupid American trash I'm just American Trash.",,,,
878,The demon skin is covered in fine mist Opened his hand in my hand Holding my eyes to the future Hovering above myself Letting loose the guided Punching these holes in my head The space time paradigm Omnipresence Primal instincts Let it go Calling reason Finding you These wild hearts run Even deeper Burning through These wild hearts run Let it go Letting me free the quintessence In fine mist Opened his hand in center Holding my eyes to the future Letting loose the guided Punching these holes in my head Losing my skin to the landslide Omnipresence Primal instinct Let it go Calling reason Finding you These wild hearts run Even deeper Burning through These wild hearts run Let it go Shield failure Speed farewell,,,,
879,,,,,
880,"Every time they turn the lights down Just want to go that extra mile for you You public display of affection Feels like no one else in the room (but you) We can get down like there's no one around We'll keep on rockin' (We'll keep on rockin') We'll keep on rockin' (Keep on rockin') Cameras are flashin' while we're dirty dancin' They keep watching (They keep watching) Keep watching Feels like the crowd is saying Gimme, Gimme more Gimme, More Gimme, Gimme, More Gimme, Gimme more Gimme, More Gimme, Gimme, More Gimme, Gimme more Gimme, More Gimme, Gimme, More Gimme, Gimme more Gimme, More Gimme, Gimme, More A center of attention (Can you feel them?) Even when we're up against the wall You've got me in a crazy position (yeah) If you're on a mission (uh-uh) You got my permission (oh) We can get down like there's no one around We'll keep on rockin' (Keep on rockin') We'll keep on rockin', rockin' (Oh ah ha) Cameras are flashin' while we're dirty dancin' They keep watching (They keep watching) Keep watching Feel's like the crowd is saying: Gimme, Gimme more Gimme, More Gimme, Gimme, More Gimme, Gimme more Gimme, More Gimme, Gimme, More Gimme, Gimme more Gimme, More Gimme, Gimme, More Gimme, Gimme more Gimme, More Gimme, Gimme, More Gimme, Gimme more Gimme, More Gimme, Gimme, More (Gimme more) Gimme, Gimme more Gimme, More Gimme, Gimme, More (Oh woah oh!) Gimme, Gimme more Gimme, More Gimme, Gimme, More Gimme, Gimme more (Gimme more, yeah) Gimme, More Gimme, Gimme, More Give me more, give me more Give me more, give me more babe (Danja Danja, Danj) I just want more! Gimme, Gimme Gimme Gimme, Gimme Gimme, Gimme Gimme Gimme, Gimme Gimme, Gimme Gimme Gimme, Gimme Gimme, Gimme Gimme, Gimme, Gimme Bet you didn't see this one comin The incredible ligo The legendary Ms. Britney Spears And the unstoppable Danja You're gonna have to remove me Cause I ain't goin nowhere",,,,
881,"You're the thing that makes me weak My heart knows of the beat I seek And I found it (just got lucky) Oh yes I found it (just got lucky) I never worry that your love is fake I'm feeling easy and I'm feeling ??? Cause I found it (just got lucky) Before I found it (just got lucky) And I never felt this way before Like a dog always begging for more I've been fooled by love so many times I gave up on love and silly rhymes Got my feelings always on my heart Locked doors, the key was cut, it was a fake Now I'm such a very lucky girl Gang way, ????  Got the answer and it's plain to see (gotta hear me say) I'm for you and you're for me I feel a quiver that I never miss The sky's the limit with a friend like this And I found it (just got lucky) Together we found it (just got lucky) And I never felt this way before Like a dog always begging for more I've been fooled by love so many times I gave up on love and silly rhymes Got my feelings always on my heart Locked doors, the key was cut, it was a fake Now I'm such a very lucky girl Gang way, ????  Gotta hear me say Gotta hear me say Gotta hear me say Just got lucky Just got lucky Just got lucky",,,,
882,"You're red, soaking wet. I'm right next to you. You're red, soaking wet. Lets writhe, let me see you trip. One move that will keep you wet. Lets fall in a long sadistic trance. Put the keys in our hands. Guns. Razors. Knives. (Fuck with me) Guns. Razors. Knives You're red soaking wet. I'm right next to you. You're red, soaking wet. Lets sail in this sea of charms. Lets drown underneath the stars. Lets drink with our weapons in our hands. Lets sleep in this trance. Guns. Razors. Knives. (Fuck with me) Guns. Razors. Knives You're red soaking wet. I'm right next to you. You're red soaking wet. Guns. Razors. Knives. (Fuck with me) Guns. Razors. Knives. You're red soaking wet. I'm right next to you. You're red soaking wet. I'm right next to you. You're red soaking wet.",,,,
883,,,,,
884,,,,,
885,,,,,
886,See me comin' to town with my soul Scrape down at the bump of my fingers Holdin' over the devil I know All my troubles just hang on your trigger Take your eyes and ?? to the road Shoot your mouth if you know where you're aimin' Don't forget to pick up what you saw Talkin' trash to the garbage around you Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na See me kickin' the dog with my boots Broke down at a ditch of old rubbish I won't give up that ghost Snakes invoked at the back of your room Handin' out a confection of venom Heaven's drawn the poison you use Thunderbolts in the eyes of a gambler Now I seem to come to you Hammer my bones in the anvil of daylight Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na I won't give up that ghost It's sick the way theses tongues are twisted The good in us all we know  It's too much left to taste that bitter There's too much left to taste that's bitter I won't give up that ghost It's sick the way theses tongues are twisted The good in us all we know  It's too much left to taste that bitter Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na Na na na na na na na,,,,
887,Put the pen To the paper Press the envelope With my scent Can't you see In my handwriting The curve of my g? The longing Oh Who is left that Writes these days? You and me We'll be different Take the cap Off your pen Wet the envelope Lick and lick it Oh I need you The time is running out Oh baby Can't you hear me call? It turns me on To imagine Your blue eyes On my words Your beautiful pen Take the cap off Give me a sign and I'd come running Oh It's you I want you,,,,
888,,,,,
889,"And everything is going to the beat And everything is going to the beat And everything is going And you said, it was like fire around the brim Burning solid, burning thin the burning rim Like stars burning holes right through the dark Flicking fire like saltwater into my eyes You were one inch from the edge of this bed I dragged you back a sleepyhead, sleepyhead They couldn't think of something to say the day you burst With all their lions, with all their might and all their thirst They crowd your bedroom like some thoughts wearing thin Against the walls, against your rules, against your skin My beard grew down to the floor and out through the doors Of your eyes, begonia skies like a sleepyhead, sleepyhead",,,,
890,,,,,
891,,,,,
892,I forgot my book At the fountain stairs At a chapter on symmetry Nobody cares And I had a smoke While I traced the squares Put my finger to concrete Felt the autumn air When I look around I can feel it spinning Feet on the ground Head on the ceiling Sun on my shirt Sweat on my hands All falling in retrograde Cancel all my plans And I had to look At the marching band Skip across the pavement Nobody's there When I look around I can feel it spinning Feet on the ground Head on the ceiling,,,,
893,"Can anybody find me somebody to love Ooh, each morning I get up I die a little Can barely stand on my feet (Take a look at yourself) Take a look in the mirror and cry (and cry) Lord what you're doing to me (yeah yeah) I have spent all my years in believing you But I just can't get no relief, Lord! Somebody (somebody) ooh somebody (somebody) Can anybody find me somebody to love? I work hard (he works hard) every day of my life I work till I ache in my bones At the end (at the end of the day) I take home my hard earned pay all on my own I get down (down) on my knees (knees) And I start to pray Till the tears run down from my eyes Lord somebody (somebody), ooh somebody (Please) can anybody find me somebody to love? Everyday (everyday) I try and I try and I try But everybody wants to put me down They say I'm going crazy They say I got a lot of water in my brain Ah, got no common sense I got nobody left to believe in Yeah yeah yeah yeah Oh Lord Ooh somebody, ooh somebody Can anybody find me somebody to love? (Can anybody find me someone to love) Got no feel, I got no rhythm I just keep losing my beat (you just keep losing and losing) I'm OK, I'm alright (he's alright, he's alright) I ain't gonna face no defeat (yeah yeah) I just gotta get out of this prison cell One day (someday) I'm gonna be free, Lord! Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love Find me somebody to love love love Find me somebody to love Find me somebody to love Somebody somebody somebody somebody Somebody find me Somebody find me somebody to love Can anybody find me somebody to love? (Find me somebody to love) Ooh (Find me somebody to love) Find me somebody, somebody (find me somebody to love) somebody, somebody to love Find me, find me, find me, find me, find me Ooh, somebody to love (Find me somebody to love) Ooh (find me somebody to love) Find me, find me, find me somebody to love (find me somebody to love) Anybody, anywhere, anybody find me somebody to love love love! Somebody find me, find me love",,,,
894,"I might be wrong I might be wrong I could have sworn I saw a light coming on I used to think I used to think There was no future left at all I used to think Start again begin again Let's go down the waterfall Think about the good times and never go back Never go back What would I do? What would I do? If I did not have you? Open up, let me in Let's go down the waterfall Have ourselves a good time It's nothing at all Nothing at all Nothing at all",,,,
895,,,,,
896,,,,,
897,"How DOOM hold heat then preach non-violence? Shhh, he about to start the speech, c'mon, silence On one starry night, I saw the light Heard a voice that sound like Barry White, said ""Sho you right"" Don't let me find out who tried to bite They better off goin' to fly a kite in a firefight During tornado time with no coat than I caught ya Wrote the book on rhymes, a note from the author With no headshot, he said it's been a while Got a breadwinner style to get a inner child to finna smile And that's no exaggeration The doctor told a patient ""It's all in your imagination negro"" Ahh, what do he know? About the buttery flow, he need to cut the ego Trippin', to date the Metal Fellow been rippin' flows Since New York plates was ghetto yellow with broke blue writing This is too exciting Folks leave out the show feelin' truly enlightened They say ""The Villain been spitting enough lightning To rock shock the Boogie Down to Brighton, "" alright, then Yeah, check, it's enough Uh, yeah, now How M.E.D. hold heat like Clint East is reborn? Leave you with more holes than a dartboard Haters watch him, Hennessy double shot drink Like the answer to the problem's at the bottle's bottom Uhh, from the bottom, top that homey, pay how you owe me My niggas take no like Kobe Even with the the arms of the Hulk, you couldn't hold me From gettin mines, stogies be rolled, smokin and gettin by Thanks to rap I ain't got a dime Got me sneakin out of checkout lines with bottles by the waistside Yeah, smack 'em in the face, let 'em taste pride Face trial, end up washed up like the shorelines Do or die ride, how the dead return Street turns, keep me in this dirt, like an earthworm What he spit hits and grows, will brothers ever learn Worth a word, chat with a nerd, meeting adjourned",,,,
898,"Withering time, so elusive, so shapeless Graceful coil, crumbling glory, it will revive Exalt the endless chain Exalt the withering times Time decides what lives or dies Time can crawl and time can fly It can wither and erase It can make a new beginning There is nothing time can't beat There is nothing time will need To destroy and bloom again A vicious circle older than the earth Decay, destroy to reform again Withering time Withering time, so elusive, so shapeless Graceful coil, crumbling glory, it will revive Exalt the endless chain Exalt the withering times Broken windows, blistering paint Lashing winds, hot suns and rain Wood has splintered, walls are cracked The elements are just as vicious All what men have made won't last In the future as in the past But our memories are strong And will outlive all circles of time Time, transcend beyond all life, transcend beyond On until the end of time, on and on Live before we waste our time, before we run out Broken, blistering, lashing, splintering Cracking, crawling, flying, withering time Withering time, so elusive, so shapeless Graceful coil, crumbling glory, it will revive Withering time, so elusive, so shapeless Graceful coil, crumbling glory, it will revive Exalt the endless chain Exalt the withering times",,,,
899,,,,,
900,"Hey! The streetlights all burnt out. Une annee sans lumieres. Je monte un cheval, Qui porte des oeilleres. Hey, my eyes are shooting sparks, La nuit, mes yeux t'eclairent. Ne dis pas a ton pere Qu'il porte des oeillieres. Hey, your old man should know, If you see a shadow, There's something there. So hey! my eyes are shooting sparks, La nuit mes yeux t'eclairent, Ne dis pas a ton pere Qu'il porte des oeillieres. Hey, your old man should know, If you see a shadow, There's something there.",,,,
901,"No matter how many times that you told me you wanted to leave No matter how many breaths that you took you still couldn't breathe No matter how many nights that you'd lie wide awake to the sound of the poison rain Where did you go, where did you go, where did you go As the days go by the night's on fire Tell me would you kill to save a life Tell me would you kill to prove you're right Crash crash Burn let it all burn This hurricane's chasing us all underground No matter how many deaths that I die I will never forget No matter how many lives I live I will never regret There is a fire inside of this heart and a riot about to explode into flames Where is your god, where is your god, where is your god Do you really want, do you really want me Do you really want me dead or alive to torture for my sins Do you really want  Do you really want me Do you really want me dead or alive to live a lie Tell me would you kill to save a life Tell me would you kill to prove you're right Crash crash Burn let it all burn This hurricane's chasing us all underground The promises we made were not enough The prayers that we had prayed were like a drug The secrets that we sold were never known The love we had the love we had We had to let it go Tell me would you kill to save a life Tell me would you kill to prove you're right Crash crash Burn let it all burn This hurricane's chasing us all underground This hurricane This hurricane This hurricane Do you really want, do you really want me Do you really want me dead or alive to torture for my sins Do you really want  Do you really want me Do you really want me dead or alive to live a lie",,,,
902,,,,,
903,,,,,
904,,,,,
905,,,,,
906,,,,,
907,,,,,
908,,,,,
909,,,,,
910,"Oh we were born within one hour of each other Our mothers said we could be sister and brother Your name is Deborah, Deborah It never suited ya And they said that when we grew up We'd get married, and never split up Oh, we never did it, although I often thought of it Oh Deborah, do you recall? Your house was very small With wood chip on the wall When I came around to call You didn't notice me at all And I said let's all meet up in the year 2000 Won't it be strange when we're all fully grown Be there 2 o'clock by the fountain down the road I never knew that you'd get married I would be living down here on my own On that damp and lonely Thursday years ago You were the first girl at school to get breasts And Martyn said that you were the best Oh the boys all loved you, but I was a mess I had to watch them trying to get you undressed We were friends, that was as far as it went I used to walk you home sometimes but it meant Oh, it meant nothing to you 'Cause you were so popular Deborah do you recall? Your house was very small With woodchip on the wall When I came around to call You didn't notice me at all And I said let's all meet up in the year 2000 Won't it be strange when we're all fully grown Be there 2 o'clock by the fountain down the road I never knew that you'd get married I would be living down here on my own On that damp and lonely Thursday years ago Do it Oh yeah Oh yeah Ah Deborah do you recall? Oh, your house was very small With wood chip on the wall When I came around to call You didn't notice me at all And I said let's all meet up in the year 2000 Won't it be strange when we're all fully grown Be there 2 o'clock by the fountain down the road I never knew that you'd get married I would be living down here on my own On that damp and lonely Thursday years ago Oh what are you doing Sunday baby Would you like to come and meet me maybe? You can even bring your baby Oh ooh ooh ooh ooh ooh ooh What are you doing Sunday baby Would you like to come and meet me maybe? You can even bring your baby Ooh ooh oh oh ooh ooh ooh Ooh ooh ooh ooh ooh",,,,
911,,,,,
912,"Don't be scared I've done this before Show me your teeth Show me your teeth Show me your teeth Don't want no money (want your money) That shit's is ugly Just want your sex (want your sex) Take a bite of my bad girl meat (bad girl meat) Take a bite my me Show me your teeth (let me see your mean) Got no direction (no direction) I need direction Just got my vamp (got my vamp) Take a bite of my bad girl meat (bad girl meat) Take a bite of me boy Show me your teeth (the truth is sexy) Tell me something that'll save me I need a man who makes me alright (man who makes me alright) Tell me something that'll change me I'm gonna love you with my hands tied Show me your teeth (just tell me when) Show me your teeth (open your mouth boy) Show me your teeth (show me whatcha got) Show me your teeth, teeth, teeth, teeth Got no salvation (no salvation) Got no salvation Got no religion (no religion) My religion is you Take a bite of my bad girl meat (bad girl meat) (Take a bite of me boy) show me your teeth I'm a tough bitch Got my addictions (my addictions) And I love to fix 'em (and I love to fix 'em) No one's perfect Take a bite of my bad girl meat (bad girl meat) (Take a bite of me boy) show me your teeth I just need a little guidance Tell me something that'll save me I need a man who makes me alright (man who makes me alright) Just tell me when it's alright Tell me something that'll change me I'm gonna love you with my hands tied Show me your teeth (just tell me when) Show me your teeth (open your mouth boy) Show me your teeth (show me whatcha got) Show me your teeth, teeth, teeth, teeth Show me your teeth How (my religion is you) How (my religion is you) Help need a man Now show me your fangs (my religion is you) Help need a man Now show me your fangs (my religion is you) Help need a man Now show me your fangs (my religion is you) Help need a man Now show me your fangs Help need a man Now show me your fangs Help need a man Now show me your fangs Help need a man Now show me your fangs Help need a man Now show me your fangs Tell me something that'll save me I need a man who makes me alright (man who makes me alright) Just tell me it's alright Tell me something that'll change me I'm gonna love you with my hands tied Show me your teeth (just tell me when) Show me your teeth (open your mouth boy) Show me your teeth (show me whatcha got) Show me your teeth teeth, teeth, teeth Show me your teeth It's not how big, it's how mean How, how It's not how big, it's how mean Show me your teeth, show me your teeth Show me your teeth, show me your teeth Show me your teeth, open your mouth boy Show me your teeth, show me your teeth My religion is you Show me your teeth, teeth, teeth, teeth Show me your teeth, show me your teeth I just need a little guidance Show me your teeth, show me your teeth Show me your teeth, show me your teeth Show me your teeth, teeth, teeth, teeth",,,,
913,,,,,
914,,,,,
915,,,,,
916,,,,,
917,"I put a spell on you because you're mine You better stop the things that you do I ain't lyin', no, I ain't lyin' I just can't stand it babe The way you're always runnin' 'round I just can't stand it, the way you always put me down I put a spell on you because you're mine I put a spell on you because you're mine You better stop the things that you do I ain't lyin', no, I ain't lyin' I just can't stand it babe The way you're always runnin' 'round I just can't stand it, the way you always put me down I put a spell on you because you're mine I put a spell on you. I put a spell on you I put a spell on you. I put a spell on you",,,,
918,"So sick of the hobos Always beggin' for change I don't like how I gotta work And they just sit around and get paid I hate all of the people Who can't drive their cars Bitch you better get out of the way Before I, start falling apart I hate how my wife Is always up my ass She always wants to buy brand new things But I, don't have the cash Well I hate my job, all of my rich friends I hate everyone to the bitter end Nothing turns out right, there's no end in sight I hate my life How come I never get laid? Nice guys always lose How could she have another headache? There's always some kind of excuse I still hate my job My boss is a dick I don't get paid nearly enough To put up with all of his shit Well I hate my job, all of my rich friends I hate everyone to the bitter end Nothing turns out right, there's no end in sight I hate my life I hate that I can't tell When a girl's underage And how when I tell her she's a nice piece of ass Then her daddy punches me in the face So if you're pissed like me Bitches here's what you've gotta do Put your middle fingers up in the air Go on and say ""fuck you"" Well I hate my job, all of my rich friends I hate everyone to the bitter end Nothing turns out right, there's no end in sight I hate my life So much at stake Can't catch a break I hate my life Now there's nothing new And it sucks to be you I fucking hate my life",,,,
919,We sent out the SOS call It was a quarter past 4 in the morning When the storm broke our second anchor line Four months at sea 4 months of calm seas to be pounded In the shallows off the tip of montauk point They call them rogues they travel fast and alone One hundred foot faces of God's good ocean gone wrong What they call love is a risk Cause you will always get hit out of nowhere by some wave and end up on your own The hole in the hull defied the crews attempts to bail us out And flooded the engines and radio and half buried bow Your tongue is a rudder It steers the whole ships sends your words past your lips Or keeps them safe behind your teeth But the wrong words will strand you Come off course while you sleep Sweep your boat out to sea or dashed to bits on the reefs The vessel groans the ocean pressures its frame Off the port I see the lighthouse through the sleet and the rain And I wished for one more day to give my love and repay debts But the morning finds our bodies washed up thirty miles west They say that the captain stays fast with the ship through still and storm But this ain't the Dakota and the water is cold We won't have to fight for long this is the end This story's old but it goes on and on until we disappear Calm me and let me taste the salt you breathed while you were underneath I am the one who haunts your dreams of mountains sunk below the sea I spoke the words but never gave a thought to what they all could mean I know this is what you want A funeral keeps both of us apart You know that you are not alone Need you like water in my lungs This is the end,,,,
920,,,,,
921,"He's been trying with limited success To get this girl to let him get into her pants But every time he thinks he's getting close She threatens death before he gets a chance And that's the way it is in Minnesota And that's the way it is in Oklahoma That's the way it's been since protozoa First climbed onto the shores of California And she's been trying with limited success To get him to turn out the lights and dance Cause like any girl all she really wants That fickle little bitch romance That fickle little bitch romance And that is why a girl is called a tease And that is why a guy is called a sleaze And that's why god made escort agencies One life to live and mace and GHB And that's the way it is in Minnesota And that's the way it is in Oklahoma That's the way since the animals and Noah First climbed onto the shores of California Must not be too kind Stop thinking love is blind Clench your fists yeah write ""She's just not my type"" Why all these conflicting specifications Maybe to prevent overpopulation All I know is that all around the nation The girls are crying and the boys are masturbating And that's the way it is in Minnesota And that's the way it is in Oklahoma That's the way Aristophanes and homer Wrote the Iliad and Lysistrata (not in that order) And that's the way it is in Minnesota And that's the way it is in Oklahoma That's the way it's been since protozoa First climbed onto the shores of California",,,,
922,,,,,
