,0,1,2
844,"To all those people doing lines Don't do it, don't do it Inject your soul with liberty It's free, it's free To all the kids with heroin eyes Don't do it, don't do it Because it's not, not what it seems No, no it's not, not what it seems Salvation, salvation, salvation is free Salvation, salvation, salvation is free Do do do do do do do do Do do do doooo Do do do do do do do do Do do do doooo To all the parents with sleepless nights Sleepless nights Tie your kids home to their beds Clean their heads To all the kids with heroin eyes Don't do it, don't do it Because it's not, not what it seems No, no it's not, not what it seems Salvation, salvation, salvation is free Salvation, salvation, salvation is free Salvation, salvation, salvation is free Salvation, salvation, salvation is free",,
845,"Last night it came as a picture With a good reason, a warning sign This place is void of all passion If you can imagine it's easy if you try Believe me I failed this effort I wrote a reminder this wasn't a vision This time where are you Houston Is somebody out there will somebody listen Should I go back should I go back should I I feel alone and tired Should I go back should I go back should I I hope I won't forget you My head is made up of memories Most of them useless delusions This room is bored of rehearsal And sick of the boundaries I miss you so much Should I go back should I go back should I I feel alone and tired Should I go back should I go back should I This time I don't want to Should I go back should I go back should I I feel alone and tired Should I go back should I go back should I I hope I won't forget you Should I go back should I go back should I I feel alone and tired Should I go back should I go back should I This time I don't want to Should I go back should I go back should I I feel alone and tired Should I go back should I go back should I I hope I won't forget you",,
846,,,
847,"Uh huh, life's like this Uh huh, uh huh, that's the way it is 'Cause life's like this Uh huh, uh huh that's the way it is Chill out, what you yellin' for? Lay back, it's all been done before And if you could only let it be You will see I like you the way you are When we're drivin' in your car And you're talking to me one on one But you've become Somebody else 'round everyone else You're watching your back like you can't relax You're tryin' to be cool You look like a fool to me Tell me Why do you have to go and make things so complicated? I see the way you're Acting like you're somebody else, gets me frustrated And life's like this you, You fall and you crawl and you break and you take what you get and you turn it into Honesty, you promised me I'm never gonna find you fake it No, no, no You come over unannounced Dressed up like you're somethin' else Where you are ain't where it's at you see, you're making me Laugh out when you strike your pose Take off all your preppy clothes You know, you're not fooling anyone When you've become Somebody else 'round everyone else You're watchin' your back like you can't relax You're tryin' to be cool You look like a fool to me Tell me Why do you have to go and make things so complicated? I see the way you're Acting like you're somebody else, gets me frustrated And life's like this you, You fall and you crawl and you break and you take what you get and you turn it into Honesty, you promised me, I'm never gonna find you fake it No, no, no No, no, no (No) No, no, no (No) No, no, no (No)(No) Chill out, what you yellin' for? Lay back, it's all been done before And if you could only let it be You will see Somebody else 'round everyone else You're watching your back like you can't relax You're trying to be cool, You look like a fool to me Tell me Why do you have to go and make things so complicated? I see the way you're Acting like you're somebody else, gets me frustrated And life's like this you, You fall and you crawl and you break and you take what you get and you turn it into Honesty, you promised me, I'm never gonna find you fake it No, no Why do you have to go and make things so complicated? (Yeah, yeah) I see the way you're Acting like you're somebody else, gets me frustrated And life's like this you, You fall and you crawl and you break and you take what you get and you turn it into Honesty, you promised me I'm never gonna find you fake it No, no, no",,
848,,,
849,,,
850,,,
851,,,
852,,,
853,,,
854,,,
855,sun invaded this morning as i cultured a pearl in my bed hope i can lift my arms know i can't raise my head the silence is silenced so sweetly as i raise with my dug--out in hand and after your courthouse defeates me know i've got to get high with my band hope i can make it just one more day been three long weeks since my lips touched your face if i'm willing have i lost the game if i can't run the race i'll just wait for another day another day i'll just wait for another day another day i'll just wait for another day another day i'll just wait for another day another day feel like i've had enough of what you said and i won't bother the rock that your under got freedom from myself for another day another day another day another day another day another day another day another day another day another day i'm happy to see another day i might as well just be me on another day another day without,,
856,,,
857,,,
858,"This is the first day of my life Swear I was born right in the doorway I went out in the rain, suddenly everything changed They're spreading blankets on the beach Yours was the first face that I saw I think I was blind before I met you I don't know where I am, I don't know where I've been But I know where I want to go And so I'd thought I'd let you know That these things take forever, I especially am slow But I realized that need you And I wondered if I could come home I remember the time you drove all night Just to meet me in the morning And I thought it was strange, you said everything changed You felt as if you just woke up And you said ""This is the first day of my life I'm glad I didn't die before I met you But now I don't care, I could go anywhere with you And I'd probably be happy"" So if you wanna be with me With these things there's no telling We just have to wait and see But I'd rather be working for a paycheck Than waiting to win the lottery Besides, maybe this time is different I mean, I really think you like me",,
859,,,
860,,,
861,,,
862,,,
863,,,
864,,,
865,,,
866,,,
867,"I want the world to stop (I want the world to stop) Give me the morning (Give me the understanding) I want the world to stop (I want the world to stop) Give me the morning, give me the afternoon The night, the night Let me step out of my shell That's wrapped in sheets of milky winter disorder Let me feel the air again, the talk of friends The mind of someone my equal I want the world to stop (I want the world to stop) Give me the morning (Give me the understanding) I want the world to stop (I want the world to stop) Give me the morning, give me the afternoon The night, the night Tinseltown has followed me from Tinseltown to Grey adorable city by the docks Girls will walk in moving air The sun hangs low, the girls don't care As they paint themselves at dusk I want the world to stop (I want the world to stop) Give me the morning, give me the afternoon The night, the night Towns' and cities' populations up and grow The workers move to the suburbs In between I watch and go I run alongside rush hour traffic A prayer for every car I want the world to stop (I want the world to stop) Give me the morning (Give me the understanding) I want the world to stop (I want the world to stop) Give me the morning, give me the afternoon I want the world to stop (I want the world to stop) Give me the morning (Give me the understanding) I want the world to stop (I want the world to stop) Give me the morning, give me the afternoon The night, the night I want to write a message to you Every day at ten o'clock in the evening Yellow pearl my city is This is your art This is your Balzac, your Brookside, and your Bach",,
868,"There is no combination of words I could put on the back of a postcard No song that I could sing, but I can try for your heart Our dreams, and they are made out of real things Like a, shoe box of photographs With sepia-toned loving Love is the answer, at least for most of the questions in my heart Like why are we here? And where do we go? And how come it's so hard? It's not always easy and Sometimes life can be deceiving I'll tell you one thing, it's always better when we're together It's always better when we're together Yeah, we'll look at the stars when we're together Well, it's always better when we're together Yeah, it's always better when we're together And all of these moments Just might find their way into my dreams tonight But I know that they'll be gone When the morning light sings And brings new things For tomorrow night you see That they'll be gone too Too many things I have to do But if all of these dreams might find their way Into my day to day scene I'd be under the impression I was somewhere in between With only two Just me and you Not so many things we got to do Or places we got to be We'll sit beneath the mango tree now Yeah, it's always better when we're together We're somewhere in between together Well, it's always better when we're together Yeah, it's always better when we're together I believe in memories They look so, so pretty when I sleep Hey now, and when I wake up, You look so pretty sleeping next to me But there is not enough time, And there is no, no song I could sing And there is no combination of words I could say But I will still tell you one thing We're better together",,
869,,,
870,,,
871,"We were at a party His earlobe fell in the deep Someone reached in and grabbed it It was a rock lobster Rock lobster Rock lobster We were at the beach Everybody had matching towels Somebody went under a dock And there they saw a rock It wasn't a rock It was a rock lobster Rock lobster Rock lobster Rock lobster Rock lobster Motion in the ocean His air hose broke Lots of trouble Lots of bubble He was in a jam S'in a giant clam Rock rock Rock lobster Down, down Lobster rock Lobster rock Let's rock! Boy's in bikinis Girls in surfboards Everybody's rockin' Everybody's fruggin' Twistin' 'round the fire Havin' fun Bakin' potatoes Bakin' in the sun Put on your noseguard Put on the Lifeguard Pass the tanning butter Here comes a stingray There goes a manta-ray In walked a jelly fish There goes a dog-fish Chased by a cat-fish In flew a sea robin Watch out for that piranha There goes a narwhal Here comes a bikini whale! Rock lobster Rock lobster Rock lobster Rock lobster",,
872,,,
873,,,
874,,,
875,,,
876,"Hey don't miss out on what you're passing You're missing the hootah of the funky buddah Eluder of the fucked up style's that get wicked So come on as I start to kick it Cause we're like outlaws striding while suckers are hiding Jump behind the bush when you see me driving by' Hanging out my window, and my magnum taking out some putos Acting kind of loco I'm just another local Kid from the street getting paid for my vocals Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand I be doing all the dumb shit yo Cause nothing is coming from it I'm not gonna waste no time fucking around I got ya humming Humming coming at ya! then you know I had to gat ya! Time for some action just a fraction of friction I got the clearance to run the interference In to your satellite shining a battle light Sen got the gat and I know that we'll gat you right Here's an example just a little sample: How could I just kill a man One time tried to come in my home take my chrome I said yo it's on. take cover son or you're assed out How do you like my chrome then I watched the rookie pass out Didn't have to blast him but I did any way, young punk had to pay So I just killed a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man It's gonna be a long time before I finish One of the many missions that I have to establish To lite my spliff ignite you with insite so if you ain't down Bullshit. say some punk tried to get you for your auto Would call the one time and play the role model? No! I think you'll play like a thug Next hear the shot of a magnum slug, humming coming at ya! Yeah you know I'm going to gat ya, how do you know where I'm at When you haven't been where I've been, understand where I'm coming from While you're up on the hill in your big home I'm out here risking my dome, just for a bucket or a faster ducket Just to stay alive yo I got to say fuck it Here is something you can't understand, how I could just kill a man Here is something you can't understand, how I could just kill a man Here is something you can't understand, how I could just kill a man Here is something you can't understand, how I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man Here is something you can't understand How I could just kill a man How I could just kill a man How I could just kill a man",,
877,"I linger in the doorway Of alarm clocks screaming monsters calling my name Let me stay Where the wind will whisper to me Where the raindrops as they're falling tell a story In my field of paper flowers And candy clouds of lullaby I lie inside myself for hours And watch my purple sky fly over me Don't say I'm out of touch With this rampant chaos your reality I know well what lies beyond my sleeping refuge The nightmare I built my own world to escape In my field of paper flowers And candy clouds of lullaby I lie inside myself for hours And watch my purple sky fly over me Swallowed up in the sound of my screaming Cannot cease for the fear of silent nights Oh how I long for the deep sleep dreaming The goddess of imaginary light In my field of paper flowers And candy clouds of lullaby I lie inside myself for hours And watch my purple sky fly over me In my field of paper flowers And candy clouds of lullaby I lie inside myself for hours And watch my purple sky fly over me Oh, paper flowers Oh, paper flowers",,
878,"Where is the moment when we needed the most? You kick up the leaves, and the magic is lost They tell me your blue sky's faded to gray They tell me your passion's gone away And I don't need no carrying on Stand in the line just to hit a new low You're faking a smile with the coffee to go You tell me your life's been way off line You're falling to pieces every time And I don't need no carrying on 'Cause you had a bad day You're taking one down You sing a sad song just to turn it around You say you don't know You tell me don't lie You work at a smile, and you go for a ride You had a bad day The camera don't lie You're coming back down, and you really don't mind You had a bad day You had a bad day Well you need a blue sky holiday The point is they laugh at what you say And I don't need no carrying on You had a bad day You're taking one down You sing a sad song just to turn it around You say you don't know You tell me don't lie You work at a smile, and you go for a ride You had a bad day The camera don't lie You're coming back down and you really don't mind You had a bad day Sometimes the system goes on the blink, and the whole thing it turns out Wrong You might not make it back and you know that you could be well, oh, that Strong And I'm not wrong So where is the passion when you need it the most? Oh, you and I You kick up the leaves and the magic is lost 'Cause you had a bad day You're taking one down You sing a sad song just to turn it around You say you don't know You tell me don't lie You work at a smile and you go for a ride You had a bad day You see what you like And how does it feel one more time? You had a bad day You had a bad day (had a bad day, had a bad day, had a bad day)",,
879,"My life is brilliant My life is brilliant My love is pure I saw an angel Of that I'm sure She smiled at me on the subway She was with another man But I won't lose no sleep on that 'Cause I've got a plan You're beautiful You're beautiful You're beautiful, it's true I saw your face in a crowded place And I don't know what to do 'Cause I'll never be with you Yes, she caught my eye As we walked on by She could see from my face that I was Flyin' high  And I don't think that I'll see her again But we shared a moment that will last till the end You're beautiful You're beautiful You're beautiful, it's true I saw your face in a crowded place And I don't know what to do 'Cause I'll never be with you La-la-la-la La-la-la-la La-la-la-la, la You're beautiful You're beautiful You're beautiful, it's true There must be an angel with a smile on her face When she thought up that I should be with you But it's time to face the truth I will never be with you",,
880,,,
881,"In the shadow of the moon, She danced in the starlight Whispering a haunting tune To the night... Velvet skirts spun 'round and 'round Fire in her stare In the woods without a sound No one cared... Through the darkened fields entranced, Music made her poor heart dance, Thinking of a lost romance... Long ago... Feeling lonely, feeling sad, She cried in the moonlight. Driven by a world gone mad She took flight... ""Feel no sorrow, feel no pain, Feel no hurt, there's nothing gained... Only love will then remain, "" She would say. Shadow of the Moon... Shadow of the Moon... Somewhere just beyond the mist Spirits were seen flying As the lightning led her way Through the dark... Shadow of the Moon..",,
882,,,
883,"You've got your airplane, I've got the plain air out of here You're gone, I've gone insane, oh, when will you reappear? I'm just some new kid who can't get his mind off of you And I know that it's stupid 'Cause you've gone to Hawaii and I've gotten no letters from you I should stop whining 'cause it's only been a day or two I don't know what you did but you got me to fall for you And I know that it's stupid Your family's far and I wish that they were here today But they're thousands and thousands of miles away I felt so bad when your mom Caught us eating ice cream in your room at three in the morning 'Cause I'd hate for her to not want me around her daughter 'Cause my heart stops every time You've got Polaroid and you even know how to rhyme I'd be overjoyed if we could just hang out sometime I don't know what you did but you got me to fall for you And I know that it's stupid Your drawing's fried and I hung it in on my wall And I made sure it wouldn't fall 'cause if it did My straw wrapper might tear There would be no knot and I would feel Like I'd been shot right through the heart And I'd fall apart but I'd remember how, my heart stops every time You are so special, I just hope that we can be friends I'll wait forever but I guess that it all depends On you and yours, so come on and dance with me You are so special I hope this makes you smile And you might stay that way for a while 'Cause you deserve every grin that you get And you'll get 'em a lot from me You are so special, I just hope that we can be friends I'll wait forever but I guess that it all depends On you and yours, so come on and dance with me You are so special And my heart stops every time",,
884,,,
885,,,
886,,,
887,"I believe I can see the future 'Cause I repeat the same routine I think I used to have a purpose But then again, that might have been a dream I think I used to have a voice Now I never make a sound I just do what I've been told I really don't want them to come around, oh no Every day is exactly the same Every day is exactly the same There is no love here and there is no pain Every day is exactly the same I can feel their eyes are watching In case I lose myself again Sometimes I think I'm happy here (Sometimes) Sometimes, yet I still pretend I can't remember how this got started Oh, but I can tell you exactly how it will end Every day is exactly the same Every day is exactly the same There is no love here and there is no pain Every day is exactly the same I'll write it on a little piece of paper I'm hoping, someday, you might find Well I'll hide it behind something They won't look behind I am still inside her A little bit comes bleeding through I wish this could've been any other way But I just don't know, I don't know what else I can do Every day is exactly the same Every day is exactly the same There is no love here and there is no pain Every day is exactly the same Every day is exactly the same Every day is exactly the same There is no love here and there is no pain Every day is exactly the same (Every day is the same!)",,
888,,,
889,,,
890,,,
891,,,
892,,,
893,,,
894,,,
895,,,
896,"There are no sunsets just silence You could see that she was true and faithless But see through the future and forget all the lies Black out the words for the blind have eyes I am the girl who wanted to be God I am the girl who wanted to be God There are times when you feel hopeless Just for once for no-one else we are blameless The dawn is still breaking it's heaven is so high She told the truth, told the truth and then she lied I am the girl who wanted to be God I am the girl who wanted to be God Hold me she said love me to death",,
897,,,
898,,,
899,"It's late in the day,  I'm thinking of you, Things that you say. So long, So long for me, It's late in the day,  I'm talking to you Hear what I say, So long, So long for me, All the time I thought of you, In an ordinary way, You slip back down the heart away, All I really have to say Is people pass along the way, Thoughts of you and me again, I lay on my bed, Searching my mind, Writing my love, So long, So long for me, I sleep on the road, Dreaming of a sound, Coming my way, So long, So long for me, All the time I thought of you, In an ordinary way, Check back down the heart away, And all I really have to say Is people pass along the way, Thoughts of you and me again, All the time I thought of you, In an ordinary way, You slip back down the heart away, And all I really have to say Is people pass along the way, I close my eyes and turn away, All the time I think of you, In an ordinary day, Check back down the heart away, And all I really have to say There's people passin' 'long the way, Thoughts of you and me again!",,
900,,,
901,,,
902,,,
903,,,
904,"Slip inside the eye of your mind Don't you know you might find A better place to play You said that you'd never been But all the things that you've seen Will slowly fade away So I start a revolution from my bed 'Cause you said the brains I had went to my head. Step outside, summertime's in bloom Stand up beside the fireplace Take that look from off your face You ain't ever gonna burn my heart out And so Sally can wait, she knows it's too late as we're walking on by Her soul slides away, but don't look back in anger I heard you say Take me to the place where you go Where nobody knows if it's night or day But please don't put your life in the hands Of a Rock n Roll band Who'll throw it all away I'm gonna start a revolution from my bed 'Cause you said the brains I had went to my head Step outside 'cause summertime's in bloom Stand up beside the fireplace Take that look from off your face 'Cause you ain't ever gonna burn my heart out So Sally can wait, she knows it's too late as she's walking on by My soul slides away, but don't look back in anger I heard you say So Sally can wait, she knows it's too late as we're walking on by Her soul slides away, but don't look back in anger I heard you say So Sally can wait She knows it's too late as she's walking on by My soul slides away But don't look back in anger Don't look back in anger I heard you say At least not today",,
905,,,
906,,,
907,"There's times where I want something more Someone more like me There's times when this dress rehearsal Seems incomplete But, you see the colors in me like no one else And behind your dark glasses you're You're something else You're really lovely Underneath it all You want to love me Underneath it all I'm really lucky Underneath it all You're really lovely You know some real bad tricks And you need some discipline But, lately you've been trying real hard And giving me your best And, you give me the most gorgeous sleep That I've ever had And when it's really bad I guess it's not that bad You're really lovely Underneath it all You want to love me Underneath it all I'm really lucky Underneath it all You're really lovely So many moons that we have seen Stumbling back next to me I've seen right through and underneath And you make me better I've seen right through and underneath And you make me better Better better You are my real Prince Charmin' Like the heat from the fire You were always burnin' And each time you're around My body keeps callin For your touch Your kisses and your sweet romancin' There's an underside to you that this here woman that adore Aside from your temper Everything is secure You're good for me, baby of that, I'm sure Over and over again I want more You've used up all your coupons And all you've got left is me And somehow I'm full of forgiveness I guess it's meant to be You're really lovely Underneath it all You want to love me Underneath it all I'm really lucky Underneath it all You're really lovely You're really lovely Underneath it all You want to love me Underneath it all I'm really lovely Underneath it all And you're really lovely",,
908,,,
909,,,
910,,,
911,"Let's stay together I, I'm  I'm so in love with you Whatever you want to do Is all right with me Cause you make me feel so brand new And I want to spend my life with you Let me say that since, baby, since we've been together Loving you forever Is what I need Let me, be the one you come running to I'll never be untrue Oh baby Let's, let's stay together (gether) Lovin' you whether, whether Times are good or bad, happy or sad Oh, oh, oh, oh, yeah Whether times are good or bad, happy or sad Why, why some people break up Then turn around and make up I just can't see You'd never do that to me (would you, baby) Staying around you is all I see (Here's what I want us do) Let's, we oughta stay together (gether) Loving you whether, whether Times are good or bad, happy or sad Come on Let's stay, (let's stay together) let's stay together Loving you whether, whether times are good or bad",,
912,"I woke up this morning with a funny taste in my head Spackled some butter over my whole grain bread Something tastes different, maybe it's my tongue Something tastes different, suddenly I'm not so young I'm just a stranger, even to myself A re-arranger of the proverbial bookshelf Don't be a fool girl, tell him you love him Don't be a fool girl, you're not above him I never thought I could love anyone but myself Now I know I can't love anyone but you You make me think that maybe I won't die alone Maybe I won't die alone Kiss the boys as they walk by, call me their baby But little do they know, I'm just a maybe Maybe my baby will be the one to leave sore Maybe my baby will settle the score I never thought I could love anyone but myself Now I know I can't love anyone buy you But you make me think that maybe I won't die alone Maybe I won't die alone What have I become? Something soft and really quite dumb Because I've fallen, oh, 'cause I've fall- fallen, oh 'cause I've fall-fall-fallen So far away from the place where I started from I never thought I could love anyone I never thought I could love anyone I never thought I could love anyone But you But you But you But you But you but you make me think that maybe I won't Die alone Maybe I won't die alone",,
913,,,
914,"She eyes me like a Pisces when I am weak I've been locked inside your heart-shaped box for weeks I've been drawn into your magnetar pit trap trap I wish I could eat your cancer when you turn black Hey! Wait! I've got a new complaint Forever in debt to your priceless advice Hey! Wait! I've got a new complaint Forever in debt to your priceless advice Hey! Wait! I've got a new complaint Forever in debt to your priceless advice, your advice Meat-eating orchids forgive no one just yet Cut myself on angel hair and baby's breath Broken hymen of your Highness, I'm left back Throw down your umbilical noose so I can climb right back Hey! Wait! I've got a new complaint Forever in debt to your priceless advice Hey! Wait! I've got a new complaint Forever in debt to your priceless advice Hey! Wait! I've got a new complaint Forever in debt to your priceless advice, your advice She eyes me like a Pisces when I am weak I've been locked inside your heart-shaped box for weeks I've been drawn into your magnetar pit trap trap I wish I could eat your cancer when you turn black Hey! Wait! I've got a new complaint Forever in debt to your priceless advice Hey! Wait! I've got a new complaint Forever in debt to your priceless advice Hey! Wait! I've got a new complaint Forever in debt to your priceless advice, your advice, your advice, your advice",,
915,,,
916,,,
917,"Radio play my favorite song  Radio radio  Radio I'm alone  Radio radio  Please don't let me go  radio  I peer through curtains on empty streets  Behind a wall of caller ID  No one's out there  To hear if I care  About the troubles in the air  'Cause I of the morning now go  Pick up where my thoughts left off  'Cause I'm home to die on my own  As my radio plays my favorite song  Radio, radio  Radio, don't you know  Radio, radio  Radio, I'm alone  I've blown the dust off my guitar  In the attic with the stars  I read your letters to feel better  My tears upon the faded ink  'Cause I of the morning now go  Pick up where my thoughts left off  'Cause I'm home to die on my own  As my radio plays my favorite song  Radio, radio  Radio, don't you know  Radio, radio  Radio, I'm alone  I sit in the dark light  To wait for the ghost night  To bring the past to life  To make a toast to life  'Cause I have survived  What is it you want?  What is it you want to change?  What is it you want?  What is it you want to change?  What is it you want to change?  Radio, radio, radio, radio  Radio, radio, radio, radio  Radio, radio, radio, radio  What is it you want?  What is it you want to change?  What is it you want?  What is it you want to change?  What is it you want to change?",,
918,,,
919,"Let me hold you For the last time It's the last chance to feel again But you broke me Now I can't feel anything When I love you It's so untrue I can't even convince myself When I'm speaking It's the voice of someone else Whoa it tears me up I try to hold on, but it hurts too much I try to forgive, but it's not enough to make it all okay You can't play on broken strings You can't feel anything that your heart don't want to feel I can't tell you something that ain't real Oh the truth hurts And lies worse How can I give anymore When I love you a little less than before Oh what are we doing We are turning into dust Playing house in the ruins of us Running back through the fire When there's nothing left to save It's like chasing the very last train when it's too late (too late) Oh it tears me up I try to hold on, but it hurts too much I try to forgive, but it's not enough to make it all okay You can't play on broken strings You can't feel anything that your heart don't want to feel I can't tell you something that ain't real Well the truth hurts And lies worse How can I give anymore When I love you a little less than before But we're running through the fire When there's nothing left to save It's like chasing the very last train When we both know it's too late (too late) You can't play on broken strings You can't feel anything that your heart don't want to feel I can't tell you something that ain't real Well truth hurts And lies worse How can I give anymore When I love you a little less than before Oh you know that I love you a little less than before Let me hold you for the last time It's the last chance to feel again",,
920,The way the light hits the road The way I am unable to protect you Oh I'm running away I will never forgive myself For running away from you He came back to your house I didn't take it as a promise Always thought it was a lie He went too far the fucker It's not like I owe him money This is different So gather your strength and break free Or you will surely die Gather your strength don't follow me Cause I will surely die The way my eyes cannot move The way I hope to be protected And for one moment I thought That I was lost among the lights of houses He came back to your house I didn't take it as a promise Always thought it was a lie He went too far the fucker It's not like I owe him money This is different So gather your strength and break free Or you will surely die Gather your strength don't follow me Cause I will surely die My dreams of violence See them coming true He came back to your house I didn't take it as a promise Always thought it was a lie He went too far the fucker It's not like I owe him money This is different So gather your strength and break free Or you will surely die Gather your strength don't follow me Cause I will surely die,,
921,,,
922,"I can't seem to face up to the facts I'm tense and nervous and I can't relax I can't sleep 'cause my bed's on fire Don't touch me I'm a real live wire Psycho Killer Qu'est-ce que c'est Fa-fa-fa-fa-fa-fa-fa-fa-fa-far better Run run run run run run run away oh oh Psycho Killer Qu'est-ce que c'est Fa-fa-fa-fa-fa-fa-fa-fa-fa-far better Run, run, run, run, run, run, run, away oh oh oh Yeah yeah yeah yeah! You start a conversation you can't even finish it You're talking a lot, but you're not saying anything When I have nothing to say, my lips are sealed Say something once, why say it again? Psycho Killer Qu'est-ce que c'est Fa-fa-fa-fa-fa-fa-fa-fa-fa-far better Run run run run run run run away oh oh oh Psycho Killer Qu'est-ce que c'est Fa-fa-fa-fa-fa-fa-fa-fa-fa-far better Run, run, run, run, run, run, run, away oh oh oh oh! Yeah yeah yeah yeah! Ce que j'ai fais, ce soir la Ce qu'elle a dit, ce soir la Realisant mon espoir Je me lance, vers la gloire, OK Yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah We are vain and we are blind I hate people when they're not polite Psycho Killer Qu'est-ce que c'est Fa-fa-fa-fa-fa-fa-fa-fa-fa-far better Run run run run run run run away oh oh oh Psycho Killer Qu'est-ce que c'est Fa-fa-fa-fa-fa-fa-fa-fa-fa-far better Run, run, run, run, run, run, run, away oh oh oh Yeah yeah yeah yeah oh!",,
923,,,
924,,,
925,,,
926,Almost blue Almost doing things we used to do There's a girl here and she's almost you Almost All the things that you promised with your eyes I see in hers too Now your eyes are red from crying,,
927,,,
928,"Late night, waiting by the phone Tonight waiting for an answer Heartbeat drumming double time I need one more chance to be near you Still hanging on (For what) Can't operate (Fired up) I won't eat and I won't sleep for you, yeah No rest till I (Get through) 'Cause I'm holding out (For you) Am I the only one who's insane? Hey, you're playing with my delirium And the longer I wait the harder I'm gonna fall Stop playing with my delirium 'Cause I'm outta my head and outta my self-control Still here in this quiet room Deep in delusion sending me over Outside watch the world go by Inside time stands still as I wonder Still hanging on (For what?) Can't operate (Fired up) I won't eat and I won't sleep for you, yeah No rest till I (Get through) 'Cause I'm holding out (For you) Am I the only one who's insane Hey, you're playing with my delirium And the longer I wait the harder I'm gonna fall Stop playing with my delirium 'Cause I'm outta my head and outta my self-control (I won't eat and I won't sleep for you, yeah) Hey, you're playing with my delirium And the longer I wait the harder I'm gonna fall Stop playing with my delirium 'Cause I'm outta my head and outta my self-control Hey, you're playing with my delirium And the longer I wait the harder I'm gonna fall Stop playing with my delirium 'Cause I'm outta my head and outta my self-control",,
929,,,
930,"They heard me singing and they told me to stop, Quit these pretentious things and just punch the clock, These days, my life, I feel it has no purpose, But late at night the feelings swim to the surface. 'Cause on the suburbs the city lights shine, They're calling at me, 'come and find your kind.' Sometimes I wonder if the world's so small, Then we can never get away from the sprawl, Living in the sprawl, Dead shopping malls rise like mountains beyond mountains, And there's no end in sight, I need the darkness someone please cut the lights. We rode our bikes to the nearest park, Sat under the swings, we kissed in the dark, We shield our eyes from the police lights, We run away, but we don't know why, And like a mirror these city lights shine, They're screaming at us, 'we don't need your kind' Sometimes I wonder if the world's so small, Then we can never get away from the sprawl, Living in the sprawl, Dead shopping malls rise like mountains beyond mountains, And there's no end in sight, I need the darkness someone please cut the lights. They heard me singing and they told me to stop, Quit these pretentious things and just punch the clock. Sometimes I wonder if the world's so small, Can we ever get away from the sprawl? Living in the sprawl, Dead shopping malls rise like mountains beyond mountains, And there's no end in sight, I need the darkness someone please cut the lights.",,
931,,,
932,"Do you believe I would take such a thing with me And give it to a police man? I wouldn't do that, I wouldn't do that If I did that would you say, ""sir come down and put the charge on me""? I wouldn't do that, I wouldn't do that I'm not a fool to hurt myself, but I was innocent to what they done to me They were wrong, they were wrong Give it to me, one time Give it to me, two times Give it to me, three times Give it to me, four times Oh 5446 what's my number? What's my number now? Right now somebody else has that number One more time 5447, what's my number? What's my number now? Right now somebody else has that number Say, Boops, say, one go with him up, yes Say, Boops, say, want keep him, keep him on his back, sing! Say, Boops, say, me want to take off her dress, huh Say, Boops, say, I've kissed and caressed Cause we're jillin' and we're chillin' into the club all night We're jillin' and we're chillin' into the club all night, buds Hearin the dogs, feeling the beat, into the dog pound DJ, ""Lord have his grilled cheese"" Some jealous punk Snuck up around the back Tried to take the lovin' over me Lord I got into a fist fight And wound up in jail all night Ah give it to me one time (ohh yes, ooh my pussy) Give it to me two times Give it to me three time Give it to me four time People listen up don't stand to near I've got something that you all should hear All lies, all the lies she told to me Make a little part of history I was always taught that boy meets girl Fall in love, get married and forget the world Nine months later, the sweet baby's on the way Kiss 'em on the cheek and life's okay I don't feel, no pain. I don't have, no time To listen to conflicting points of view Oh it's a crazy world to live alone A ball and chain I call my own People listen up don't stand to close I've got something that you all should know Holy matrimony is not for me Rather die alone in misery I was always taught that boy meets girl Fall in love, get married and forget the world Nine months later, the sweet baby's on the way Isn't that what they used to say? With a girl that you knew, And the bonds that we grew Turned into a ball and chain I step into the great unknown On a ball and chain I call my own Crazy world to live alone With a girl  And the bonds that we grew Turned into a ball and chain Oh, I step into the great unknown With a ball and chain I call my own Because marriage doesn't work in the world today It's an institution that is in decay And if I have love I wish to portray I will surely find another way Because I was always taught that boy meets girl Fall in love, get married and forget the world Nine months later the sweet baby's on the way Kiss 'em on the cheek and life's okay I don't feel no pain, I don't have no time To listen to conflicting points of view I step into the great unknown On a ball and chain I call my own",,
933,,,
934,"She said ""I'll throw myself away, They're just photos after all"" I can't make you hang around. I can't wash you off my skin. Outside the frame, is what we're leaving out You won't remember anyway I can go with the flow But don't say it doesn't matter anymore I can go with the flow Do you believe it in your head? It's so safe to play along Little soldiers in a row Falling in and out of love With something sweet to throw away. But I want something good to die for To make it beautiful to live. I want a new mistake, lose is more than hesitate. Do you believe it in your head? I can go with the flow But don't say it doesn't matter anymore I can go with the flow Do you believe it in your head?",,
