,0,1,2,3,4
1882,,,,,
1883,"Drop your guard, I'll get to know you Simon says it's time to move And God only knows I think about you ‘Cuz its never time to show and prove It's never time to show and prove Hiding all the time destroys me Never know what's right to do I only needed to feel a balance I just want to do right by you Sitting safe beside the truth Beside you Watch out for my bullshit Everybody's got it Careful as a soldier we're so strong Begging my new teacher Thought you'd never reach her She's standing there in front of you It's twice as hard to fool us It's twice as hard to fool us Careful as a soldier we're so strong Careful as a soldier we're so strong",,,,
1884,,,,,
1885,,,,,
1886,,,,,
1887,,,,,
1888,,,,,
1889,,,,,
1890,"When I walk alone I'm walking with you When I sleep alone I'm sleeping with you When I just drink alone, I get so drunk with you When I go out alone, I'm dying I'm dancing I'm dying with you I'm dying I'm dancing I'm dying with you Set me free Let me never feel, let me never feel, let me never fear anything Set me free Let me never feel, let me never feel, let me never fear anything Set me free Like we never kissed, like we never touched, like we never did anything Never did anything Never feel anything How can you resent love? Can you prevent any love at all? How can you resent love? Can you prevent any love at all? I meant what I said back then but the danger now is all my anger  Spinning out of orbit toward the nihilist abyss When I walk alone I'm walking with you When I sleep alone I'm sleeping with you I meant what I said back then but the danger now is all my anger  Spinning out of orbit toward the nihilist abyss",,,,
1891,,,,,
1892,,,,,
1893,"I'm going wild for the night, fuck being polite I'm going wild for the night, fuck being polite  I'm going wild for the night, fuck being polite  I'm going wild for the night, fuck being polite I'm goin in  I'm goin in I'm going wild for the night, fuck being polite  I'm going wild for the night, fuck being polite  I'm going wild for the night, fuck being polite  I'm going wild for the night, fuck being polite",,,,
1894,"Ah, now I don't hardly know her  But I think I could love her  Crimson and clover  Ah when she comes walking over  Now I've been waitin' to show her  Crimson and clover over and over  Yeah, my, my such a sweet thing  I wanna do everything  What a beautiful feeling  Crimson and clover over and over  Crimson and clover over and over  Crimson and clover over and over  Crimson and clover over and over  Crimson and clover over and over",,,,
1895,,,,,
1896,,,,,
1897,"Listen to the rhythm of the falling rain Telling me just what a fool I've been I wish that it would go and let me cry in vain And let me be alone again The only girl I care about has gone away Looking for a brand new start But little does she know that when she left that day Along with her she took my heart Rain please tell me now does that seem fair For her to steal my heart away when she don't care? I can't love another when my hearts somewhere far away The only girl I care about has gone away Looking for a brand new start But little does she know that when she left that day Along with her she took my heart Rain won't you tell her that I love her so Please ask the sun to set her heart aglow Rain in her heart and let the love we knew start to grow Listen to the rhythm of the falling rain Telling me just what a fool I've been I wish that it would go and let me cry in vain And let me be alone again Oh, listen to the falling rain Pitter patter, pitter patter Oh, oh, oh, listen to the falling rain Pitter patter, pitter patter",,,,
1898,"As he came into the window Was a sound of a crescendo He came into her apartment He left the bloodstains on the carpet She was sitting at the table He could see she was unable So she ran into the bedroom She was struck down It was her doom Annie, are you okay, you okay, you okay, Annie? Annie, are you okay, you okay, you okay, Annie? Annie, are you okay, you okay, you okay, Annie? Annie, are you okay, you okay, you okay, Annie? Annie, are you ok Will you tell us that you're ok There's a sign at the window That he struck you A crescendo, Annie He came into your apartment He left the bloodstains on the carpet Then you ran into the bedroom You were struck down It was your doom Annie, are you okay, you okay, you okay, Annie? Annie, are you okay, you okay, you okay, Annie? Annie, are you okay, you okay, you okay, Annie? You've been hit by You've been struck by  A smooth criminal So they came into the outway It was Sunday, but a black day I could make a salutation Sounding heartbeats, intimidation Annie, are you okay, you okay, you okay, Annie? Annie, are you okay, you okay, you okay, Annie? Annie, are you okay, you okay, you okay, Annie? Annie, are you okay, you okay, you okay, Annie? Annie, are you ok Will you tell us that you're ok There's a sign at the window That he struck you A crescendo, Annie He came into your apartment He left the bloodstains on the carpet Then you ran into the bedroom You were struck down It was your doom Annie, are you okay, you okay, you okay, Annie? You've been hit by You've been struck by  A smooth criminal Annie, are you ok (oh no) Will you tell us that you're ok (oh no) There's a sign at the window (oh no) That he struck you A crescendo, Annie (oh no) He came into your apartment (oh no) He left the bloodstains on the carpet (oh no) Then you ran into the bedroom (oh no) You were struck down It was your doom Annie, are you okay, you okay, you okay, Annie? Annie, are you okay, you okay, you okay, Annie? Annie, are you okay, you okay, you okay, Annie? Annie, are you okay, you okay, you okay, Annie?","I had visions, I was in them I was looking into the mirror To see a little bit clearer Rottenness and evil in me Fingertips have memories Mine can't forget the curves of your body And when I feel a bit naughty I run it up the flagpole and see who salutes (But no one ever does) I'm not sick but I'm not well And I'm so hot cause I'm in hell Been around the world and found That only stupid people are breeding The cretins cloning and feeding And I don't even own a tv Put me in the hospital for nerves And then they had to commit me You told them all I was crazy They cut off my legs now I'm an amputee, god damn you I'm not sick but I'm not well And I'm so hot cause I'm in hell I'm not sick but I'm not well And it's a sin to live so well I want to publish zines And rage against machines I want to pierce my tongue It doesn't hurt, it feels fine The trivial sublime I'd like to turn off time And kill my mind You kill my mind Paranoia, paranoia Everybody's coming to get me Just say you never met me I'm going underground with the moles digging holes Hear the voices in my head I swear to god it sounds like they're snoring But if you're bored then you're boring The agony and the irony, they're killing me I'm not sick but I'm not well And I'm so hot cause I'm in hell I'm not sick but I'm not well And it's a sin to live so well",,,
1899,,,,,
1900,,,,,
1901,"The world is a vampire, sent to drain Secret destroyers, hold you up to the flames And what do I get, for my pain? Betrayed desires, and a piece of the game Even though I know, I suppose I'll show All my cool and cold, like old job Despite all my rage I am still just a rat in a cage Despite all my rage I am still just a rat in a cage Then someone will say what is lost can never be saved Despite all my rage I am still just a rat in a cage Now I'm naked, nothing but an animal But can you fake it, for just one more show? And what do you want? I want to change And what have you got, when you feel the same? Even though I know, I suppose I'll show All my cool and cold, like old job Despite all my rage I am still just a rat in a cage Despite all my rage I am still just a rat in a cage Then someone will say what is lost can never be saved Despite all my rage I am still just a rat in a cage Tell me I'm the only one Tell me there's no other one Jesus was the only son, yeah. Tell me I'm the chosen one Jesus was the only son for you Despite all my rage I am still just a rat in a cage Despite all my rage I am still just a rat in a cage And someone will say what is lost can never be saved Despite all my rage I am still just a rat in a cage Despite all my rage am I still just a rat in a- Despite all my rage am I still just a rat in a- Despite all my rage am I still just a rat in a cage Tell me I'm the only one Tell me there's no other one Jesus was the only son for you And I still believe that I cannot be saved  And I still believe that I cannot be saved  And I still believe that I cannot be saved  And I still believe that I cannot be saved",,,,
1902,"If you want to leave I won't beg you to stay And if you gotta go darling Maybe it's better that way I'm gonna be strong I'm gonna do fine Don't worry about this heart of mine Just walk out that door See if I care Go on and go now but Don't turn around 'Cause you're gonna see my heart breaking Don't turn around I don't want you seeing me cry Just walk away It's tearing me apart That you're leaving I'm letting you go But I won't let you know I won't let you know I won't miss your arms around me Holding me tight And if you ever think about me Just know that I'll be alright I'm gonna be strong I'm gonna do fine Don't worry about this heart of mine I will survive I'll make it through I'll even learn to live without you Don't turn around 'Cause you're gonna see my heart breaking Don't turn around I don't want you seeing me cry Just walk away It's tearing me apart That you're leaving I'm letting you go But I won't let you know I wish I could scream out loud That I love you I wish I could say to you Don't go As he walks away he feels the pain getting strong People in your life they don't know what's going on Too proud to turn around, he's gone Don't turn around 'Cause you're gonna see my heart breaking Don't turn around I don't want you seeing me cry Just walk away It's tearing me apart That you're leaving I'm letting you go Baby don't turn around Don't turn around Just walk away It's tearing me apart That you're leaving I'm letting you go Don't turn around","He's a coldhearted snake lookin into his eyes Oh, oh he's been telling lies he's a lover boy at play He don't play by the rules oh, oh, oh Girl don't play the fool now You're the one givin' up the love any time he needs it But you turn your back and then he's off and running with the crowd You're the one to sacrifice, anything to please him Do you really think he thinks about you when he's out? He's a coldhearted snake lookin into his eyes Oh, oh he's been telling lies he's a lover boy at play He don't play by the rules oh, oh, oh Girl don't play the fool now It was only late last night he was out there sneakin' Then he called you up to check that you were waiting by the phone All the world's a candy store He's been trick or treatin' When it comes to true love girl with him there's no one home He's a coldhearted snake lookin into his eyes Oh, oh he's been telling lies he's a lover boy at play He don't play by the rules oh, oh, oh Girl don't play the fool now You can find somebody better girl He could only make you cry You deserve somebody better girl He's c-cold as ice Co-co-co-cold hearted oh, ah, ah Co-co-co-cold hearted snake Co-co-co-cold hearted oh, ah, ah Co-co-co-cold hearted snake He's a coldhearted snake lookin into his eyes Oh, oh he's been telling lies he's a lover boy at play He don't play by the rules oh, oh, oh Girl don't play the fool now He's a coldhearted snake lookin into his eyes Oh, oh he's been telling lies He's a lover boy at play He don't play by the rules oh, oh, oh Girl don't play the fool now",,,
1903,"Darling, stop confusing me With your wishful thinking Hopeful embraces Don't you understand? I have to go through this I belong to here Where no one cares And no one loves No light, no air to live in A place called hate The city of fear I play dead It stops the hurting I play dead And the hurting stops It's sometimes just like sleeping Curling up inside my private tortures I nestle into pain Hug suffering Caress every ache I play dead It stops the hurting",,,,
1904,,,,,
1905,"In my life She has burst like the music of angels The light of the sun And my life seems to stop As if something is over And something has scarcely begun. Eponine You're the friend who has brought me here Thanks to you I am at one with the Gods And Heaven is near! And I soar through a world that is new that is free Every word that he says is a dagger in me! In my life There's been no one like him anywhere Anywhere, where he is If he asked I'd be his In my life There is someone who touches my life Waiting near Waiting here A heart full of love A heart full of song I'm doing everything all wrong Oh God, for shame I do not even know your name Dear Mademoiselle Won't you say? Will you tell? A heart full of love No fear, no regret My name is Marius Pontmercy And mine's Cosette Cosette, I don't know what to say Then make no sound I am lost I am found! A heart full of love (He was never mine to lose) A heart full of you (Why regret what cannot be?) A single look and then I knew I knew it too (These are words he'll never say, not to me) From today (Not to me, no) Every day (His heart full of love) For it isn't a dream Not a dream after all (He will never feel this way)",,,,
1906,,,,,
1907,,,,,
1908,,,,,
1909,,,,,
1910,,,,,
1911,,,,,
1912,,,,,
1913,,,,,
1914,"If you, if you could return Don't let it burn Don't let it fade I'm sure I'm not being rude But it's just your attitude It's tearing me apart It's ruining every day For me I swore I would be true And fellow, so did you So why were you holding her hand? Is that the way we stand? Were you lying all the time? Was it just a game to you? But I'm in so deep You know I'm such a fool for you You've got me wrapped around your finger Do you have to let it linger? Do you have to, do you have to, do have to let it linger? Oh, I thought the world of you I thought nothing could go wrong But I was wrong, I was wrong If you, if you could get by Trying not to lie Things wouldn't be so confused And I wouldn't feel so used But you always really knew I just want to be with you And I'm in so deep You know I'm such a fool for you You've got me wrapped around your finger Do have to let it linger? Do you have to, do you have to, do have to let it linger? And I'm in so deep You know I'm such a fool for you You've got me wrapped around your finger Do have to let it linger? Do you have to, do you have to, do have to let it linger? You know I'm such a fool for you You've got me wrapped around your finger Do have to let it linger? Do you have to, do you have to, do have to let it linger?","Another head hangs lowly Child is slowly taken And the violence caused such silence Who are we mistaking? But, you see it's not me It's not my family In your head, in your head They are fighting With their tanks and their bombs And their bombs and their guns In your head in your head they are crying In your head In your head Zombie, zombie, zombie, ei, ei What's in your head? In your head Zombie, zombie, zombie ei, ei, ei, oh do do do do do do do do Another mother's breaking  Heart is taking over  When the violence causes silence We must be mistaken It's the same old thing since 1916 In your head, in your head They're still fighting With their tanks and their bombs And their bombs and their guns In your head, in your head they are dying In your head In your head Zombie, zombie, zombie, ei, ei What's in your head? In your head Zombie, zombie, zombie ei, ei, ei, oh oh oh oh oh oh oh oh oh ei ei oh",,,
1915,,,,,
1916,,,,,
1917,,,,,
1918,,,,,
1919,,,,,
1920,,,,,
1921,"Shot through the heart And you're to blame Darlin', you give love a bad name An angel's smile is what you sell You promise me heaven, then put me through Hell Chains of love got a hold on me When passions a prison, you can't break free Oh, you're a loaded gun, yeah Oh, there's nowhere to run No one can save me The damage is done Shot through the heart And you're to blame You give love a bad name (bad name) I play my part and you play your game You give love a bad name (bad name) You give love, a bad name Paint your smile on your lips Blood red nails on your fingertips A school boy's dream, you act so shy Your very first kiss was your first kiss goodbye Oh, you're a loaded gun Oh, there's nowhere to run No one can save me The damage is done Shot through the heart And you're to blame You give love a bad name (bad name) I play my part and you play your game You give love a bad name (bad name) You give love, oh! Oh, shot through the heart And you're to blame You give love a bad name I play my part and you play your game You give love a bad name (bad name) Shot through the heart And you're to blame You give love a bad name (bad name) I play my part and you play your game You give love a bad name (bad name) You give love You give love (bad name) You give love You give love (bad name) You give love You give love (bad name) You give love You give love",,,,
1922,,,,,
1923,,,,,
1924,,,,,
1925,,,,,
1926,,,,,
1927,"I'm a fountain of blood In the shape of a girl You're the bird on the brim Hypnotized by the Whirl Drink me, make me feel real Wet your beak in the stream Game we're playing is life Love is a two way dream Leave me now, return tonight Tide will show you the way If you forget my name You will go astray Like a killer whale Trapped in a bay I'm a path of cinders Burning under your feet You're the one who walks me I'm your one way street I'm a whisper in water Secret for you to hear You are the one who grows distant When I beckon you near Leave me now, return tonight The tide will show you the way If you forget my name You will go astray Like a killer whale Trapped in a bay I'm a tree that grows hearts One for each that you take You're the intruder hand I'm the branch that you break Hum-yeah!",,,,
1928,"While I powder my nose He will powder his gums And if I try to get close He is already gone Don't know where he's going Don't know where he's been But he is restless at night 'Cause he has horrible dreams So we lay in the dark, We've got nothing to say Just the beating of hearts, Like two drums in the grey I don't know what we're doing I don't know what we've done But the fire is coming So I think we should run I think we should run, run, run, run Run, run, run, run Run, run, run, run Run, run, run While I put on my shoes He will button his coat And we will step outside Checking that the coast is clear on both sides 'Cause we don't wanna be seen Oh, this is suicide But you can't see the ropes And I won't tell my mother It's better she don't know And he won't tell his folks, 'Cause they're already ghosts And we'll just keep each other, As safe as we can Until we reach the border Until we make our plan To run, run, run, run To run, run, run, run To run, run, run, run Will you stay with me my love For another day? 'Cause I don't want to be alone, When I'm in this state Will you stay with me my love? 'Til we're old and grey 'Cause I don't wanna be alone When these bones decay Run, run, run, run Oh run, run, run, run Run, run, run, run Run, run, run, run Run, run, run, run Run, run, run, run Run",,,,
1929,"I know, you know something's wrong, Still, I gotta go home. He knows, she knows, Shut all the doors and lock all the windows. Heavy, heavy, heavy troubles, The house is rockin', still, I gotta go in. Can't find the words 'cause they're so damned tough,  Actin' like fools that can't get enough. Troubles yeah, I can't explain what I can't see. Oh boy, oh boy, the house is rockin', the house is rockin'. Oh, boy, oh boy, non-stop, day and night, ev'ry day, ev'ry night. Oh boy, oh boy, the house is rockin', the house is rockin'. Oh boy, can't stop the fightin', no. He said, she said something's wrong, Still, they're livin' at home. We heard, we heard, sounded like the end of the world. Heavy, heavy, heavy troubles, the house is rockin', Still, I gotta go in. Can't find the words 'cause they're so damned tough,  Actin' like fools that can't get enough. Troubles yeah, I can't explain what I can't see. Oh boy, oh boy, the house is rockin', the house is rockin'. Oh, boy, oh boy, non-stop, day and night, ev'ry day, ev'ry night. Oh boy, oh boy, the house is rockin', the house is rockin'. Oh boy, oh boy can't stop the fightin', no. I know, you know my world is in a spin, You want to come on in? He said, she said it's bad for the children, He went and bought a gun. Heavy, heavy, heavy, problems, yeah. The house is rockin', still, I gotta go in. Oh boy, oh boy, the house is rockin', the house is rockin'. Oh, boy, oh boy, non-stop, day and night, ev'ry day, ev'ry night. Oh boy, oh boy, the house is rockin', the house is rockin'. Oh boy, oh boy can't stop the fightin', no. Oh boy, oh boy. Oh boy, oh boy.",,,,
1930,"See the stone set in your eyes See the thorn twist in your side I'll wait for you Sleight of hand and twist of fate On a bed of nails she makes me wait And I wait, without you With or without you With or without you Through the storm we reach the shore You give it all but I want more And I'm waiting for you With or without you With or without you I can't live With or without you And you give yourself away And you give yourself away And you give And you give And you give yourself away My hands are tied My body bruised, she's got me with Nothing to win and Nothing left to lose And you give yourself away And you give yourself away And you give And you give And you give yourself away With or without you With or without you I can't live With or without you Oh With or without you With or without you I can't live With or without you With or without you",,,,
1931,Little child dry your crying eyes How can I explain the fear you feel inside 'Cause you were born into this evil world Where man is killing man and no one knows just why What have we become just look what we have done All that we destroyed you must build again When the children cry let them know we tried 'Cause when the children sing then the new world begins Little child you must show the way To a better day for all the young 'Cause you were born for all the world to see  That we all can live with love and peace No more presidents and all the wars will end One united world under God When the children cry let them know we tried 'Cause when the children sing then the new world begins What have we become just look what we have done All that we destroyed you must build again No more presidents and all the wars will end One united world under God When the children cry let them know we tried When the children fight let them know it ain't right When the children pray let them know the way 'Cause when the children sing then the new world begins,,,,
1932,"Standing in line To see the show tonight And there's a light on Heavy glow By the way I tried to say I'd be there, waiting for Dani the girl Is singing songs to me Beneath the marquee, overload Steak knife card shark Con job boot cut Skin that flick She's such a little DJ Get there quick By street but not the freeway Turn that trick To make a little leeway Beat that nic But not the way that we play Dog town blood bath Rib cage soft tail Standing in line To see the show tonight And there's a light on Heavy glow By the way I tried to say I'd be there, waiting for Black jack dope dick Pawn shop quick pick Kiss that dyke I know you want to hold one Not on strike But I'm about to bowl one Bite that mic I know you never stole one Girls that like A story, so I told one Song bird, main line Cash back, hard top Standing in line to See the show tonight And there's a light on Heavy glow By the way I tried to say I'd be there waiting for Dani the girl is Singing songs to me Beneath the marquee Oversold By the way I tried to say I'd be there waiting for Ooh, ah, guess you never meant it Ooh, ah, guess you never meant it Ooh, ah, guess you never meant it Ooh, ah, guess you never meant it Ooh, ah, guess you never meant it Ooh, ah, guess you never meant it Ooh, ah, guess you never meant it Ooh, ah Standing in line to See the show tonight And there's a light on Heavy glow By the way I tried to say I'd be there waiting for Dani the girl Is singing songs to me Beneath the marquee Of her soul By the way I tried to say I know you From before Standing in line to See the show tonight And there's a light on Heavy glow By the way I tried to say I'd be there waiting for",,,,
1933,,,,,
1934,,,,,
1935,,,,,
1936,,,,,
1937,"I complicated our lives by falling in love with him I complicated our lives, now I'm losing my only friend I don't know why, I had to try, living my life on the other side Now I'm so confused I don't know what to do He loves me, he loves me not She loves me, she loves me not He loves me, he loves me not She loves me, she loves me I started blurring the lines because I didn't care I started crossing the line, cause you were never there No where to turn, No one to help, It's almost like I don't even know myself Now I have to choose I don't know what to do He loves me, he loves me not She loves me, she loves me not He loves me, he loves me not She loves me, she loves me He loves me, he loves me not She loves me, she loves me not He loves me, he loves me not She loves me, she loves me No where to turn, No one to help, It's almost like I don't even know myself Now I have to choose I don't know what to do He loves me, he loves me not She loves me, she loves me not He loves me, he loves me not She loves me, she loves me not He loves me, he loves me not She loves me, she loves me not He loves me, he loves me not She loves me, she loves me not",,,,
1938,,,,,
1939,,,,,
1940,Psychic spies from China Try to steal your mind's elation And little girls from Sweden Dreams of silver screen quotation And if you want these kind of dreams It's Californication It's the edge of the world And all of western civilization The sun may rise in the East At least it settles in the final location It's understood that Hollywood Sells Californication Pay your surgeon very well To break the spell of aging Celebrity skin is this your chin Or is that war your waging First born unicorn Hard core soft porn Dream of Californication Dream of Californication Marry me girl be my fairy to the world Be my very own constellation A teenage bride with a baby inside Getting high on information And buy me a star on the boulevard It's Californication Space may be the final frontier But it's made in a Hollywood basement Cobain can you hear the spheres Singing songs off station to station And Alderaan's not far away It's Californication Born and raised by those who praise Control of population everybody's been there and I don't mean on vacation First born unicorn Hard core soft porn Dream of Californication Dream of Californication Destruction leads to a very rough road But it also breeds creation And earthquakes are to a girl's guitar They're just another good vibration And tidal waves couldn't save the world From Californication Pay your surgeon very well To break the spell of aging Sicker than the rest There is no test But this is what you're craving First born unicorn Hard core soft porn Dream of Californication Dream of Californication,,,,
1941,"A head that aches doesn't have to stay that way, just let what's dead go. I know there's pain in leaving things all too well. In time, you'll find needing things only kills you slowly. If you're not sure who you are, you're not alone. If you're not sure what you want, you're not alone. If you're not sure of life of love (?), you're not alone. Tell your friends, hey come on over and talk. You bring the drinks, I'll bring the bad mood. Everyone feels like you. Tell your dad to come on over and we'll talk, you bring your drinks, I'll bring the fuck you's. Long awaited, long overdue. Tell your ex-girlfriend you need her to be there at bedtime. Cause you can't sleep your minds on all these things. Bring out what's dead and dying (something) while you still can.",,,,
1942,"Little bit lost and A little bit lonely Little bit cold here A little bit feared But I hold on And I Feel strong And I Know that I can Getting used to it Lit the fuse to it Like to know who I am Been talking to myself forever, yeah And how I wish I knew me better, yeah Still sitting on a shelf and never Never seen the sun shine brighter And it feels like me On a good day And it feels like me On a good day Been talking to myself forever, yeah And how I wish I knew me better, yeah Still sitting on a shelf and never Never seen the sun shine brighter And it feels like me On a good day On a good day On a good day And it feels like me On a good day",,,,
1943,A handful of elf pee That's my soul Spray it all over Fill the bowl Legs astride An axe to grind Generous actions with the speed of light Without you my life would be boring Under the iceberg There's a tomb Working the way up Picking a hole in the cocoon A bucket of tiger pee Come with me Bottoms up Reaching a dream Without you my life would be boring What if we can't make it but we say that we can Shaking the habitual Relate it to time We're laughing at the future and we cry 'bout the past I'm holding on forever but how long will forever last Without you my life would be boring The piss is territorial What if we can't make it but we say that we can Shaking the habitual Relate it to time We're laughing at the future and we cry 'bout the past I'm holding on forever but how long will forever last Without you my life would be boring,,,,
1944,,,,,
1945,,,,,
1946,"I feel the rain fall down my back I'm going back to my place of work To get things done, to get them right But I'll mess them up and I always do Buried in words about you this year, oh what a year I laid around just feeling down And from our happy room I watched the seasons as they flew And then when Christmas came, I laid my head to rest in chains 'Cause with my finished work I turn my head back Still didn't work and I put it to bed You often swore to find me dead too many times enough To start again, to give it up And then the morning came till I felt day Till I'm awake 'cause with my finished work I turn my head back still didn't work I feel the rain fall down my back I'm going back",,,,
1947,,,,,
1948,,,,,
1949,Look at the stars Look how they shine for you And everything you do Yeah they were all yellow I came along I wrote a song for you And all the things you do And it was called yellow So then I took my turn Oh what a thing to have done And it was all yellow Your skin Oh yeah your skin and bones Turn into something beautiful You know you know I love you so You know I love you so I swam across I jumped across for you Oh what a thing to do 'Cause you were all yellow I drew a line I drew a line for you Oh what a thing to do And it was all yellow Your skin Oh yeah your skin and bones Turn into something beautiful And you know For you I'd bleed myself dry For you I'd bleed myself dry It's true Look how they shine for you Look how they shine for you Look how they shine for Look how they shine for you Look how they shine for you Look how they shine Look at the stars Look how they shine for you And all the things that you do,,,,
1950,,,,,
1951,,,,,
1952,"Another walk about, after dark It's my point of view If someone could break your neck Coming up behind you always coming and you'd never have a clue And now I'm left behind, all the time I will wait forever, always looking straight Thinking, counting, all the hours you wait See you on a dark night See you on a dark night See you on a dark night See you on a dark night And now another clue, I would ask If you could help me out It's hard to understand Cause when you're really by yourself It's hard to find someone to hold your hand And now it's gonna be, tough on me But I will wait forever I need someone now to look into my eyes and tell me Girl you know you gotta watch your health To look into my eyes and tell me La la la la la To look into my eyes and tell me La la la la la La la la la la La la la la la I see you on a dark night I see you on a dark night I see you on a dark night I see you on a dark night I see you on a dark night I see you on a dark night I see you on a dark night I see you on a dark night I see you on a dark night I see you on a dark night I see you on a dark night",,,,
1953,,,,,
1954,,,,,
1955,"Success I'm on my way, I'm making it I've got to make it show, yeah So much larger than life I'M going to watch it growing The place where I come from is a small town They think so small They use small words But not me I'm smarter than that I worked it out I've been stretching my mouth To let those big words come right out I've had enough, I'm getting out To the city, the big big city I'll be a big noise with all the big boys There's so much stuff I will own And I will pray to a big god As I kneel in the big church Big time I'm on my way-I'm making it Big time big time I've got to make it show yeah Big time big time So much larger than life Big time I'm going to watch it growing Big time My parties all have big names And I greet them with the widest smile Tell them how my life is one big adventure And always they're amazed When I show them round my house, to my bed I had it made like a mountain range With a snow-white pillow for my big fat head And my heaven will be a big heaven And I will walk through the front door Big time I'm on my way-I'm making it Big time big time I've got to make it show-yeah Big time big time So much larger than life I'm going to watch it growing Big time big time My car is getting bigger Big time My house is getting bigger Big time My eyes are getting bigger Big time And my mouth Big time My belly is getting bigger Big time And my bank account Big time Look at my circumstance Big time And the bulge in my big big big big big big big",,,,
1956,Countin' on my fingers Countin' on my toes Slippin' through your fingers Watchin' how it grows You can love me baby but you can't walk out Someone oughta tell you what it's really all about Do you ever wonder Do you ever hate Six feet under Someone who can wait You can love me baby but you can't walk out Someone oughta tell you Oughta tell you what it's really all about You're never gonna make it baby Oohh you're never gonna Make it babe Make it babe Make it baby Countin' on my fingers Countin' on my toes Slippin' through the ringer Watchin' how it goes You can love me baby but you can't walk out Someone oughta tell you what it's really all about Buy another fixture Tell another lie Paint another picture See who's surprised You can love me baby but you can't walk out Someone oughta Someone oughta tell you what it's reallly all about You're never gonna make it baby Oohh you're never gonna make it baby Oohh you're never gonna Make it babe Make it babe Make it baby You can love me baby but you can't walk out You can love me baby but you can't walk out You can love me baby but you can't walk out Someone oughta someone oughta Someone oughta someone oughta Someone oughta someone oughta Someone oughta someone oughta You can love me baby but you can't walk out Someone oughta tell you Oughta tell you what it's really all about,,,,
1957,"Cut my life into pieces This is my last resort Suffocation No breathing Don't give a fuck if I cut my arm, bleeding This is my last resort Cut my life into pieces I've reached my last resort Suffocation, no breathing Don't give a fuck if I cut my arm, bleeding Do you even care if I die bleeding? Would it be wrong?, would it be right? If I took my life tonight Chances are that I might Mutilation outta sight And I'm contemplating suicide 'Cause I'm losing my sight Losing my mind Wish somebody would tell me I'm fine Losing my sight Losing my mind Wish somebody would tell me I'm fine I never realized I was spread too thin Till it was too late And I was empty within Hungry! Feeding on chaos And living in sin Downward spiral where do I begin? It all started when I lost my mother No love for myself And no love for another. Searching to find a love up on a higher level Finding nothing but questions and devils 'Cause I'm losing my sight Losing my mind Wish somebody would tell me I'm fine Losing my sight Losing my mind Wish somebody would tell me I'm fine Nothing's alright Nothing is fine I'm running and I'm crying I'm crying I'm crying I'm crying I'm crying I can't go on living this way Cut my life into pieces This is my last resort Suffocation No breathing Don't give a fuck if I cut my arm, bleeding Would it be wrong? Would it be right? If I took my life tonight Chances are that I might Mutilation outta sight And I'm contemplating suicide 'Cause I'm losing my sight Losing my mind Wish somebody would tell me I'm fine Losing my sight Losing my mind Wish somebody would tell me I'm fine Nothing's alright Nothing is fine I'm running and I'm crying I can't go on living this way Can't go on Living this way Nothing's alright",,,,
1958,,,,,
1959,,,,,
1960,,,,,
1961,"safety! Safety-dance! Ah we can dance if we want to, we can leave your friends behind Cause your friends don't dance and if they don't dance Well they're are no friends of mine I say, we can go where we want to, a place where they will never find And we can act like we come from out of this world Leave the real one far behind, And we can dance We can dance if we want to, we can leave your friends behind Cause your friends don't dance and if they don't dance Well they're are no friends of mine I say, we can go where we want to a place where they will never find And we can act like we come from out of this world Leave the real one far behind And we can dance. Dances! Ah we can go when we want to the night is young and so am i And we can dress real neat from our hats to our feet And surprise 'em with the victory cry I say we can act if want to if we don't nobody will And you can act real rude and totally removed And i can act like an imbecile I say we can dance, we can dance everything out control We can dance, we can dance we're doing it wall to wall We can dance, we can dance everybody look at your hands We can dance, we can dance everybody takin' the chance Safety dance Oh well the safety dance Ah yes the safety dance Safety Safety-dance We can dance if we want to, we've got all your life and mine As long as we abuse it, never gonna lose it Everything'll work out right I say, we can dance if we want to we can leave your friends behind Cause your friends don't dance and if they don't dance Well they're are no friends of mine I say we can dance, we can dance everything out of control We can dance, we can dance we're doing it wall to wall We can dance, we can dance everybody look at your hands We can dance, we can dance everybody's takin' the chance Oh well the safety dance Ah yes the safety dance Oh well the safety dance Oh well the safety dance Oh yes the safety dance Oh the safety dance yeah Oh it's the safety dance It's the safety dance Well it's the safety dance Oh it's the safety dance Oh it's the safety dance Oh it's the safety dance Oh it's the safety dance",,,,
1962,,,,,
1963,,,,,
1964,,,,,
1965,,,,,
1966,,,,,
1967,"I've seen your face a thousand times Have all your stories memorized I've kissed your lips a million ways But I still love to have you around I've held you too many times to count I think I know you inside out And we're together most days But I still love to have you around And you're the one I want and it's not just a phase And you're the one I trust, our love is the real thing Don't go away My love (my love) I want you to stay In my life Don't go away My lover (my love) I'm happiest when we spend time You're a salty water, ocean wave You knock me down, you kiss my face I know the storms will always come But I still love to have you around Heavens knows what will come next So emotional, you're so complex A roller coaster, built to crash But I still love to have you around You're the one I want and it's not just a phase You're the one I trust, our love is the real thing Don't go away My love (my love) I want you to stay In my life Don't go away My lover (my love) I'm happiest when we spend time (it's only you and I) It's you there when I close my eyes And you in the morning I never thought you'd still be mine Or I'd really need to have you around Don't go away My love (my love) I want you to stay In my life Don't go away My lover (my love) I need you, you're my love supply Don't go away My love (you're my love supply) I want you to stay In my life (every day, every night) Don't go away My lover (you're my love supply) I need you, you're my love supply",,,,
1968,,,,,
