,0,1,2,3,4
3712,"Well, I've got to run to keep from hiding And I'm bound to keep on riding And I've got one more silver dollar But I'm not gonna let them catch me, no Not gonna let 'em catch the midnight rider And I don't own the clothes I'm wearing And the road goes on forever And I've got one more silver dollar But I'm not gonna let them catch me, no Not gonna let 'em catch the midnight rider And I've gone by the point of caring Some old bed I'll soon be sharing And I've got one more silver dollar But I'm not gonna let 'em catch me, no Not gonna let them catch the midnight rider No I'm not gonna let 'em catch me, no Not gonna let them catch the midnight rider No, I'm not gonna let 'em catch me, no I'm not gonna let them catch the midnight rider But I'm not gonna let 'em catch me, no Not gonna let them catch the midnight rider",,,,
3713,,,,,
3714,,,,,
3715,"Hello darkness, my old friend I've come to talk with you again Because a vision softly creeping Left its seeds while I was sleeping And the vision that was planted in my brain Still remains Within the sound of silence In restless dreams I walked alone Narrow streets of cobblestone 'Neath the halo of a street lamp I turned my collar to the cold and damp When my eyes were stabbed by the flash of a neon light That split the night And touched the sound of silence And in the naked light I saw Ten thousand people, maybe more People talking without speaking People hearing without listening People writing songs that voices never share And no one dared Disturb the sound of silence Fools, said I, you do not know Silence like a cancer grows Hear my words that I might teach you Take my arms that I might reach you But my words, like silent raindrops fell And echoed in the wells of silence And the people bowed and prayed To the neon god they made And the sign flashed out its warning In the words that it was forming And the sign said, the words of the prophets are written on the subway walls And tenement halls And whispered in the sounds of silence",,,,
3716,,,,,
3717,"If I said I'd lost my way Would you sympathize Could you sympathize? I'm jumbled up Maybe I'm losing my touch I'm jumbled up Maybe I'm losing my touch But you know I didn't have it anyway Won't you come on down to my Won't you come on down to my rescue Things are wrong Things are going wrong Can you tell that in a song I don't know what I want anymore First I want a kiss and then I want it all Won't you come on down to my Won't you come on down to my rescue Rescue, rescue, rescue Things are wrong Things are going wrong Can you tell that in a song Losing sense of those harder things Is this the blues I'm singing? Is this the blues I'm singing? Is this the blues I'm singing? Is this the blues I'm singing? Won't you come on down to my Won't you come on down to my rescue Is this the blues I'm singing Won't you come on down to my rescue Won't you come on down to my Won't you come on down to my Won't you come on down to my Won't you come on down to my (Is this the blues I'm singing?) Won't you come on down to my (Rescue) Won't you come on down to my (Is this the blues I'm singing?) (Rescue) Won't you come on down to my (Is this the blues I'm singing?) (Rescue) Won't you come on down to my (Is this the blues I'm singing?) (Rescue) Won't you come on down to my (Is this the, I'm singing) Won't you come on down to my (Is this the, I'm singing)",,,,
3718,"Another head hangs lowly Child is slowly taken And the violence caused such silence Who are we mistaking? But, you see it's not me It's not my family In your head, in your head They are fighting With their tanks and their bombs And their bombs and their guns In your head in your head they are crying In your head In your head Zombie, zombie, zombie, ei, ei What's in your head? In your head Zombie, zombie, zombie ei, ei, ei, oh do do do do do do do do Another mother's breaking  Heart is taking over  When the violence causes silence We must be mistaken It's the same old thing since 1916 In your head, in your head They're still fighting With their tanks and their bombs And their bombs and their guns In your head, in your head they are dying In your head In your head Zombie, zombie, zombie, ei, ei What's in your head? In your head Zombie, zombie, zombie ei, ei, ei, oh oh oh oh oh oh oh oh oh ei ei oh",,,,
3719,,,,,
3720,"Hey Jude, don't make it bad Take a sad song and make it better Remember to let her into your heart Then you can start to make it better Hey Jude, don't be afraid You were made to go out and get her The minute you let her under your skin Then you begin to make it better And anytime you feel the pain, hey Jude, refrain Don't carry the world upon your shoulders For well you know that it's a fool who plays it cool By making his world a little colder Nah nah nah nah nah nah nah nah nah Hey Jude, don't let me down You have found her, now go and get her Remember to let her into your heart Then you can start to make it better So let it out and let it in, hey Jude, begin You're waiting for someone to perform with And don't you know that it's just you, hey Jude, you'll do The movement you need is on your shoulder Nah nah nah nah nah nah nah nah nah yeah Hey Jude, don't make it bad Take a sad song and make it better Remember to let her under your skin Then you'll begin to make it Better better better better better better, oh Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude Nah nah nah nah nah nah, nah nah nah, hey Jude",,,,
3721,,,,,
3722,,,,,
3723,"Well, Ali Baba had them forty thieves Sheherezade had a thousand tales But, master, you in luck 'cause up your sleeves You got a brand of magic never fails You got some power in your corner now Some heavy ammunition in your camp You got some punch, pizazz, yahoo and how All you gotta do is rub that lamp And I'll say Mister Aladdin, sir What will your pleasure be? Let me take your order Jot it down You ain't never had a friend like me No no no Life is your restaurant And I'm your maître d’ C'mon whisper what it is you want You ain't never had a friend like me Yes sir, we pride ourselves on service You're the boss, the king, the shah Say what you wish, it's yours! True dish, how about a little more baklava? Have some of column A Try all of column B I'm in the mood to help you though You ain't never had a friend like me Can your friends do this? Can your friends do that? Can your friends pull this out their little hat? Can you friends go, poof! So don't ya sit there slack-jawed, buggy-eyed I'm here to answer all your midday prayers You got me bona fide and certified You got a genie for your charge d'affaires I got a powerful urge to help you out So whatcha wish? I really wanna know You got a list that's three miles long, no doubt Well, all you gotta do is rub like so oh oh Mister Aladdin, sir, have a wish or two or three I'm on the job, you big nabob You ain't never had a friend, never had a friend You ain't never had a friend, never had a friend You ain't never (never) had (had) a friend like me You ain't never had a friend like me",,,,
3724,"January is the color of her skin February are her lips so inviting Silk hair as short as her fuse She's been damaged, she's been misused Her eyes reflect like the rain on the pavement I take control, she explodes, sink into her depths I'm the tremble in her voice when she attempts to speak Fixate on the frailty We lie awake and watch it grow She hesitates to grab a hold Her body shakes, her breath is cold To keep her safe is all I know Her lipstick stains like acid rain Dissolving away my sense of restraint The streetlamps burned through the cloak of the fog Concealing the violence, I've been stung by the wasp So come to me (No sense of restraint) So come for me They come with me and disappear without a trace Criminal, in how I crave the way she tastes I'm the rapture in her head when she attempts to sleep It's haunting, she kills me No time or place to take it slow And my head aches but I refuse to go Her face as soft as snow She looks so lost but she feels like home Her lipstick stains like acid rain Dissolving away my sense of restraint Streetlamps burned through the cloak of the fog Concealing the violence, I've been stung by the wasp So come to me (No sense of restraint) So come for me I will wait endlessly I will break you carefully So take me harmfully You fit so perfectly I will wait Her lipstick stains like acid rain Dissolving the way my sense of restraint The streetlamps burn through the cloak of the fog Concealing the violence, I've been stung Some hurt me again, it's not worth saving The heart that I've spent my whole life breaking The windshield cracks through the cloak of the fog Concealing in silence, I've been stung by the wasp So come to me I've been stung by the wasp So come for me I've been stung by the wasp So come to me",,,,
3725,,,,,
3726,,,,,
3727,"I heat up, I can't cool down You got me spinning 'Round and 'round 'Round and 'round and 'round it goes Where it stops nobody knows Every time you call my name I heat up like a burning flame Burning flame full of desire Kiss me baby, let the fire get higher Abra abracadabra I wanna reach out and grab ya Abracadabra Abracadabra You make me hot, you make me sigh You make me laugh, you make me cry Keep me burning for your love With the touch of a velvet glove Abra abracadabra I wanna reach out and grab ya Abracadabra Abracadabra I feel the magic in your caress I feel magic when I touch your dress Silk and satin, leather and lace Black panties with an angel's face I see magic in your eyes I hear the magic in your sighs Just when I think I'm gonna get away I hear those words that you always say Abra abracadabra I wanna reach out and grab ya Abracadabra Abracadabra Every time you call my name I heat up like a burning flame Burning flame full of desire Kiss me baby, let the fire get higher I heat up, I can't cool down My situation goes 'round and 'round I heat up, I can't cool down My situation goes 'round and 'round I heat up, I can't cool down My situation goes 'round and 'round",,,,
3728,,,,,
3729,,,,,
3730,"Jesse James and Frank James Billy Kid, all the rest Supposed to be some bad cats Out in the West But when they dug me And my gangster ways They hung up their guns And made it to the grave Cause I'm a gangster of love Say I'm a gangster of love Well now When I walk down the street All the girls that I meet Say he's a gangster of love Yeah I robbed the local beauty contest For their first place winner They found her with me out in Hollywood Eating a big steak dinner They tried to get her to go back To pick up her prize She stood up and told them You just don't realize That he's a gangster of love Early in the morning, gangster of love Ooh yeah, now When I walk in a bar Girls from, from near and far Say he's a gangster of love Oh let me invade a little I jump on my white horse, Cadillac I ride across the border line I rope sixty five girls I kiss them all the same time I take twenty five or thirty I'd put them all on a freight A million dollar reward for me Each and every state The Sheriff says, is you Guitar Watson? In a very deep voice I say, yes sir, brother Sheriff, and that's your wife on the back of my horse Cause I'm a gangster of love Yeah, I'm a gangster of love Hey, yeah When I walk down the street All the girls that I meet Say he's a gangster of love",,,,
3731,"How lucky can one guy be? I kissed her and she kissed me Like the fella once said ""Ain't that a kick in the head?"" The room was completely black I hugged her and she hugged back Like the sailor said, quote ""Ain't that a hole in the boat?"" My head keeps spinnin' I go to sleep and keep grinnin' If this is just the beginnin' My life is gonna be bee-yoo-tee-ful I've sunshine enough to spread It's just like the fella said Tell me quick, ain't that a kick in the head? Like the fella once said ""Ain't that a kick in the head?"" Like the sailor said, quote ""Ain't that a hole in the boat?"" My head keeps spinnin' I go to sleep and keep grinnin' If this is just the beginnin' My life is gonna be bee-yoo-tee-ful She's tellin' me we'll be wed She's picked out a king-size bed I couldn't feel any better or I'd be sick Tell me quick oh, ain't that a kick? Tell me quick ain't that a kick in the head?",,,,
3732,,,,,
3733,"Living easy, living free Season ticket on a one-way ride Asking nothing, leave me be Taking everything in my stride Don't need reason, don't need rhyme Ain't nothing I would rather do Going down, party time My friends are gonna be there too I'm on the highway to hell On the highway to hell Highway to hell I'm on the highway to hell No stop signs, speed limit Nobody's gonna slow me down Like a wheel, gonna spin it Nobody's gonna mess me around Hey Satan, paid my dues Playing in a rocking band Hey mama, look at me I'm on my way to the promised land, whoo! I'm on the highway to hell Highway to hell I'm on the highway to hell Highway to hell Don't stop me I'm on the highway to hell On the highway to hell I'm on the highway to hell On the highway Yeah, highway to hell I'm on the highway to hell Highway to hell Highway to hell And I'm going down All the way Whoa! I'm on the highway to hell",,,,
3734,"Call it love and devotion Call it the mom’s adoration (foundation) A special bond of creation, hah For all the single mums out there Going through frustration Clean Bandit, Sean-Da-Paul, Anne-marie, sing, make them hear She works the night, by the water She's gonna stress, so far away from her father's daughter She just wants a life for her baby All on her own, no one will come She's got to save him (daily struggle) She tells him ""ooh love"" No one's ever gonna hurt you, love I'm gonna give you all of my love Nobody matters like you (stay up there, stay up there) She tells him ""your life ain't gonna be nothing like my life (straight) You're gonna grow and have a good life I'm gonna do what I've got to do"" (stay up there, stay up there) So, rockabye baby, rockabye I'm gonna rock you Rockabye baby, don't you cry Somebody's got you Rockabye baby, rockabye I'm gonna rock you Rockabye baby, don't you cry Rockabye, no (Rockabye-rocka-rocka-rocka-bye) (oh) Rockabye, yeah, yeah (Rockabye-rocka-rocka-rocka-bye) Single mom what you doing out there? Facing the hard life without no fear  Just see and know that you really care 'Cause any obstacle come you well prepared And no mamma you never shed tear 'Cause you haffi set things year after year And you give the youth love beyond compare You find the school fee and the bus fare Hmmmm more when paps disappear In a wrong bar can't find him nowhere Steadily you work flow, heavily you know so you nah stop No time no time fi a jeer Now she gotta a six year old Trying to keep him warm Trying to keep all the cold When he looks her in the eyes He don't know he's safe when she says ""Ooh love"" No one's ever gonna hurt you, love I'm gonna give you all of my love Nobody matters like you So, rockabye baby, rockabye I'm gonna rock you Rockabye baby, don't you cry Somebody's got you Rockabye baby, rockabye I'm gonna rock you Rockabye baby, don't you cry (Bidda-bang-bang-bang, alright then) Rockabye, no (Rockabye-rocka-rocka-rocka-bye) (Oh) Rockabye, yeah (Rockabye-rocka-rocka-rocka-bye) (yeah) Rockabye don't bother cry Lift up your head, lift it up to the sky, yo Rockabye don't bother cry Angels around you, just joy your eye Now she gotta a six year old Trying to keep him warm Trying to keep all the cold When he looks her in the eyes He don't know he's safe when she says She tells him ""ooh love"" No one's ever gonna hurt you, love I'm gonna give you all of my love Nobody matters like you (stay up there, stay up there) She tells him ""your life ain't gonna be nothing like my life (straight) You're gonna grow and have a good life I'm gonna do what I've got to do"" (yeah) So, rockabye baby, rockabye (Rockabye-rocka-rocka-rocka-bye) I'm gonna rock you Rockabye baby, don't you cry (Rockabye-rocka-rocka-rocka-bye) Somebody's got you Rockabye baby, rockabye (Rockabye-rocka-rocka-rocka-bye) I'm gonna rock you Rockabye baby, don't you cry (Bidda-bang-bang-bang, alright then) Rockabye Rockabye don't bother cry Lift up your head, lift it up to the sky, yo (Rockabye!) Rockabye don't bother cry (yeah yeah) Angels around you, just joy your eye (Rockabye!) Rockabye don't bother cry Lift up your head, lift it up to the sky, yo (Rockabye!) Rockabye don't bother cry  Angels around you, just joy your eye",,,,
3735,,,,,
3736,,,,,
3737,"Black Cats, White Cats All my Zef Cats, look out Big dog in the place to be! Pitbull terrier, I am a pitbull terrier Pussy, for bad boy No pussy, sad boy You’re making me crazy Mal in the skull boy All work and no play Make Ninja a dull boy I’m a animal, love me I kill you, don’t fuck me Your pitbull, he’s crazy Baby don’t hate me I’d never leave your side, fuck that I need to freak cause I love that Berzerk shit and I worship You Yeah Black Cats, White Cats All my Zef Cats, look out Big dog in the place to be! (Oh) Big dog in the place to be! (Yo) Big dog in the place to be! Big dog make you scream! Pitbull terrier, I am a pitbull terrier B-b-baby Here, boy Are you crazy? Down boy Look at your cross face Why you so serious? You’re so intense Maybe why I’m so curious I’m a lost soul, save me Emotional, sway me Touch me, shake me I’m game, play me Love me, hate me Kiss me, take me Break me, make me Yours Fuckin with the ultimate Pitbull Terrier, I am a Pitbull Terrier, fuckin with the ultimate",,,,
3738,,,,,
3739,,,,,
3740,,,,,
3741,,,,,
3742,,,,,
3743,,"Hot town, summer in the city Back of my neck gettin' dirty 'n' gritty Been down, isn't it a pity Doesn't seem to be a shadow in the city All around people lookin' half dead Walking on the sidewalk, hotter than a match head But at night it's a different world Go out and find a girl Come on, come on and dance all night Despite the heat, it'll be alright Babe, don't you know it's a pity The days can't be like the nights In the summer, in the city In the summer, in the city Cool town, evening in the city Dressed so fine and looking so pretty Cool cat, looking for a kitty Gonna look in every corner of the city Till I'm wheezing like a bus stop Runnin' upstairs, sayin' meet you on the roof top But at night it's a different world Go out and find a girl Come on, come on and dance all night Despite the heat, it'll be alright Babe, don't you know it's a pity And the days can't be like the nights In the summer, in the city In the summer, in the city Hot town, summer in the city Back of my neck gettin' dirty 'n' gritty Been down, isn't it a pity But doesn't seem to be a shadow in the city All around people lookin' half dead Walking on the sidewalk, hotter than a match head But at night it's a different world Go out and find a girl Come on, come on and dance all night Despite the heat, it'll be alright Babe, don't you know it's a pity The days can't be like the nights In the summer, in the city In the summer, in the city Hot city Oh yeah Oh yeah Oh yeah In the city",,,
3744,,,,,
3745,"Last day of the rest of my life I wish I would've known 'Cause I would've kissed my mama goodbye I didn't tell her that I loved her and how much I care Or thank my pops for all the talks And all the wisdom he shared Unaware, I just did what I always do Everyday, the same routine Before I skate off to school But who knew that this day wasn't like the rest Instead of taking a test I took two to the chest Call me blind, but I didn't see it coming Everybody was running But I couldn't hear nothing Except gun blasts, it happened so fast I didn't really know this kid He wasn't part of the class Maybe this kid was reaching out for love Or maybe for a moment He forgot who he was Or maybe this kid just wanted to be hugged Whatever it was I know it's because We are, We are, the youth of the nation Little Suzy, she was only twelve She was given the world With every chance to excel Hang with the boys and hear the stories they tell She might act kind of proud But no respect for herself She finds love in all the wrong places The same situations Just different faces Changed up her pace since her daddy left her Too bad he never told her She deserved much better Johnny boy always played the fool He broke all the rules So you would think he was cool He was never really one of the guys No matter how hard he tried Often thought of suicide It's kind of hard when you ain't got no friends He put his life to an end They might remember him then You cross the line and there's no turning back Told the world how he felt With the sound of a gat We are, We are, the youth of the nation Who's to blame for the lives that tragedies claim No matter what you say It don't take away the pain That I feel inside, I'm tired of all the lies Don't nobody know why It's the blind leading the blind I guess that's the way the story goes Will it ever make sense Somebody's got to know There's got to be more to life than this There's got to be more to everything I thought exists We are, We are, the youth of the nation",,,,
3746,,,,,
3747,,,,,
3748,,,,,
3749,,,,,
3750,"My heart it sits inside me It don't know we said good bye You see it's having trouble feeling good The way it did, the way it should I know it knows that something's wrong It hears me play these awful songs It's having trouble feeling good The way it did, the way it should My heart it sits inside me It don't realizes we said goodbye It's having trouble feeling good The way it did the way it should I know it knows that something's wrong It hears me play these wretched songs It's having trouble feeling good The way it did, the way it should",,,,
3751,,,,,
3752,"Through drought and famine, natural disasters My baby has been around for me Kingdoms have fallen, angels be calling None of that could ever make me leave Every time I look into your eyes I see it You're all I need Every time I get a bit inside I feel it Ooh, who could've thought I'd get you Ooh, who would've thought I'd get you And when we're making love Your cries they can be heard from far and wide It's only the two of us Everything I need's between those thighs Every time I look into your eyes I see it You're all I need Every time I get a bit inside I feel it Ooh, who could've thought I'd get you, oh yeah, oh yeah, baby Ooh, who could've thought I'd get you And I’ll take some time Just to be thankful That I had days full of you, you Before it winds down into the memories, it’s all just memories, la, la, la, la, la Don't you love when I come around (feel something that's right somebody just tell somebody) Build you up then I take you down (If you've got someone you like) Don't you love when I come around (feel something that's right somebody just tell somebody) Build you up then I take Ooh, who could've thought I'd get you, oh yeah, oh yeah, baby Ooh, who would've thought I'd get you This feels like summer Boy you make me feel so alive Just be my lover Boy, you'll lead me to paradise",,,,
3753,Chariots of fire are on my way Chariots of fire are the best I love chariots of fire Chariots Chariots Chariots Chariots... of FIRE!!! Chariots of fire!!!,,,,
3754,,"Ain't it fun when you're always on the run Ain't it fun when your friends despise what you've become Ain't it fun when you get so high Well...that you just can't come Ain't it fun when you know that you're gonna die young It's such fun Ain't it fun when you taking care of number one Ain't it fun when you feel like you just gotta get a gun Ain't it fun when you just can't seem to find your tongue Cause you stuck it too deep into something that really stung It's such fun Well, so you come up to me and spit right in my face I didn't even feel it It was such a disgrace I broke the window smashed my fist right through the glass I didn't even feel it It happened so fast Such fun Ain't it fun when you tell her she's just a cunt Ain't it fun when you she splits and leaves you on the run Well, Ain't it fun when you broken up every thing that you ever done Ain't it fun when you know that you're gonna die young It's such fun Such fun ",,,
3755,,,,,
3756,"Hey bro, take it slow  You ain't livin' in a video  You're flying low with a high velocity  No doubt, you're stressin' out  That ain't what rock n' roll's about  Get off that one way trip down lonely street  Now I know you've been kicked around  You ain't alone in this ugly town  You stick a needle in your arm  You bite the dust, you buy the farm  Hey, hey, hey, hey, hey stoopid  What ya tryin' to do  Hey, hey, hey, hey, hey stoopid  They win you lose  Hey, hye, hey, hey, hey stoopid  C'mon girl, it's a better day  Get your foot out of that grave  Don't let that one love tear your world apart  C'mon babe, kick that stuff  Show the street it ain't so tough  Quit lyin' around with a crippled, broken heart  Now I know you've been seeing red  Don't put a pistol to your head  sometimes your answer's heaven sent  Your way is so damn permanent  Hey, hey, hey, hey, hey stoopid  What ya tryin' to do  Hey, hey, hey, hey, hey stoopid  They win you lose  Hey, hye, hey, hey, hey stoopid  This ain't your daddy talkin'  You know, I know  Your story ain't so shocking  You know, I know  Blow some steam  C'mon and scream  Hey, hey, hey, hey, hey stoopid  What ya tryin' to do  Hey, hey, hey, hey, hey stoopid  They win you lose  Hey, hye, hey, hey, hey stoopid","Your cruel device Your blood, like ice One look, could kill My pain, your thrill I wanna love you but I better not touch (don't touch) I wanna hold you, but my senses tell me to stop I wanna kiss you but I want it too much (too much) I wanna taste you but your lips are venomous poison You're poison, running through my veins You're poison I don't want to break these chains Your mouth, so hot Your web, I'm caught Your skin, so wet Black lace, on sweat I hear you calling and it's needles and pins (and pins) I wanna hurt you just to hear you screaming my name Don't want to touch you but you're under my skin (deep in) I wanna kiss you but your lips are venomous poison You're poison, running through my veins You're poison I don't want to break these chains Poison One look, could kill My pain, your thrill I wanna love you but I better not touch (don't touch) I wanna to hold you, but my senses tell me to stop I wanna to kiss you but I want it too much (too much) I wanna taste you but your lips are venomous poison You're poison, running through my veins You're poison I don't want to break these chains Poison (poison) I wanna love you but I better not touch (don't touch) I wanna hold you, but my senses tell me to stop I wanna kiss you but I want it too much (too much) I wanna taste you but your lips are venomous poison Yeah, well I don't want to break these chains Poison (poison) Runnin' deep inside my veins Burnin' deep inside my brain (poison) Poisoning (poison) I don't want to break these chains (poison) Poison  (Poison) I don't want to break these chains (poison)",,,
3757,"It's early morning, the sun comes out Last night was shaking and pretty loud My cat is purring, it scratches my skin So what is wrong with another sin? The bitch is hungry, she needs to tell So give her inches and feed her well More days to come, new places to go I've got to leave, it's time for a show Here I am Rock you like a hurricane Here I am Rock you like a hurricane My body is burning, it starts to shout Desire is coming, it breaks out loud Lust is in cages till storm breaks loose Just have to make it with someone I choose The night is calling, I have to go The wolf is hungry, he runs the show He's licking his lips, he's ready to win On the hunt tonight for love at first sting Here I am Rock you like a hurricane (Are you ready, baby?) Here I am Rock you like a hurricane Here I am Rock you like a hurricane (Come on, come on, baby) Here I am Rock you like a hurricane Rock you like a hurricane It's early morning, the sun comes out Last night was shaking and pretty loud My cat is purring, it scratches my skin So what is wrong with another sin? The night is calling, I have to go The wolf is hungry, he runs the show He's licking his lips, he's ready to win On the hunt tonight for love at first sting Here I am Rock you like a hurricane (Are you ready, baby?) Here I am Rock you like a hurricane Here I am Rock you like a hurricane (Come on, come on, come on, come on) Here I am Rock you like a hurricane",,,,
3758,"If it's a temporary lull Why'm I bored right outta my skull? Man, I'm dressin' sharp an' feelin' dull Lonely, I guess that's where I'm from If I was from Canada             Then I'd best be called lonesome And if it's just a game Then I'll break down just in case Oh yeah, we're runnin' in our last race Well, I laughed half the way to Tokyo I dreamt I was Surfer Joe  An' what that means, I don't know A dream too tired to come true Left a rebel without a clue And I'm searching for somethin' to do And if it's just a game     Then we'll hold hands just the same So what, we're bleeding but we ain't cut And I could purge my soul perhaps     For the imminent collapse Oh yeah, I'll tell you what we could do          You be me for a while I'll be you A dream too tired to get to Left a rebel without a clue Won't you tell me what I should do? Oh if it's just a lull          Why'm I bored right outta my skull? Oh yeah, keep me from feeling so dull And if it's just a game               Then we'll break down just in case Then again, I'll tell you what we could do You be me for a while You be me for a while And I'll be you",,,,
3759,,,,,
3760,"Hello darkness, my old friend I've come to talk with you again Because a vision softly creeping Left its seeds while I was sleeping And the vision that was planted in my brain Still remains Within the sound of silence In restless dreams I walked alone Narrow streets of cobblestone 'Neath the halo of a street lamp I turned my collar to the cold and damp When my eyes were stabbed by the flash of a neon light That split the night And touched the sound of silence And in the naked light I saw Ten thousand people, maybe more People talking without speaking People hearing without listening People writing songs that voices never share And no one dared Disturb the sound of silence Fools, said I, you do not know Silence like a cancer grows Hear my words that I might teach you Take my arms that I might reach you But my words, like silent raindrops fell And echoed in the wells of silence And the people bowed and prayed To the neon god they made And the sign flashed out its warning In the words that it was forming And the sign said, the words of the prophets are written on the subway walls And tenement halls And whispered in the sounds of silence",,,,
3761,"There lived a certain man in Russia long ago He was big and strong, in his eyes a flaming glow Most people looked at him with terror and with fear But to Moscow chicks he was such a lovely dear He could preach the bible like a preacher Full of ecstasy and fire But he also was the kind of teacher Women would desire Ra ra Rasputin Lover of the Russian queen There was a cat that really was gone Ra ra Rasputin Russia's greatest love machine It was a shame how he carried on He ruled the Russian land and never mind the czar But the cassock he danced really wunderbar In all affairs of state he was the man to please But he was real great when he had a girl to squeeze For the queen he was no wheeler dealer Though she'd heard the things he'd done She believed he was a holy healer Who would heal her son Ra ra Rasputin Lover of the Russian queen There was a cat that really was gone Ra ra Rasputin Russia's greatest love machine It was a shame how he carried on But when his drinking and lusting and his hunger For power became known to more and more people The demands to do something about this outrageous Man became louder and louder This man's just got to go, declared his enemies But the ladies begged, don't you try to do it, please No doubt this Rasputin had lots of hidden charms Though he was a brute they just fell into his arms Then one night some men of higher standing Set a trap, they're not to blame Come to visit us they kept demanding And he really came Ra ra Rasputin Lover of the Russian queen They put some poison into his wine Ra ra Rasputin Russia's greatest love machine He drank it all and said, I feel fine Ra ra Rasputin Lover of the Russian queen They didn't quit, they wanted his head Ra ra Rasputin Russia's greatest love machine And so they shot him 'til he was dead Oh, those Russians",,Freeze I'm ma Baker Put your hands in the air and give me all your money This is the story of ma Baker the meanest cat from old Chicago town She was the meanest cat In old Chicago town She was the meanest cat She really mowed them down She had no heart at all No no no heart at all She was the meanest cat For she was really tough She left her husband flat He wasn't tough enough She took her boys along 'Cause they were mean and strong Ma ma ma ma Ma Baker She taught her four sons Ma ma ma ma Ma Baker To handle their guns Ma ma ma ma Ma Baker She never could cry Ma ma ma ma Ma Baker But she knew how to die They left a trail of crime Across the USA And when one boy was killed She really made them pay She had no heart at all No no no heart at all Ma ma ma ma Ma Baker She taught her four sons Ma ma ma ma Ma Baker To handle their guns Ma ma ma ma Ma Baker She never could cry Ma ma ma ma Ma Baker But she knew how to die She met a man she liked She thought she'd stay with him One day he informed on them They did away with him She didn't care at all Just didn't care at all Here is a special bulletin Ma Baker is the FBI's most wanted woman Her photo is hanging on every post office wall If you have any information about this woman Please contact the nearest police station Don't anybody move the money or your lives One day they robbed a bank It was last foray The cops appeared to soon They couldn't get away With all the loot they had It made them mighty mad And so they shot it out Ma Baker and her sons They didn't want to hang They died with blazing guns And so the story ends Of one who left no friends Ma ma ma ma Ma Baker She taught her four sons Ma ma ma ma Ma Baker To handle their guns Ma ma ma ma Ma Baker She never could cry Ma ma ma ma Ma Baker But she knew how to die Ma ma ma ma Ma Baker She taught her four sons Ma ma ma ma Ma Baker To handle their guns Ma ma ma ma Ma Baker She never could cry Ma ma ma ma Ma Baker But she knew how to die,"By the rivers of babylon, there we sat down Ye-eah we wept, when we remembered zion By the rivers of babylon, there we sat down Ye-eah we wept, when we remembered zion When the wicked Carried us away in captivity Required from us a song Now how shall we sing the lord's song in a strange land When the wicked Carried us away in captivity Requiering of us a song Now how shall we sing the lord's song in a strange land Let the words of our mouth and the meditations of our heart Be acceptable in thy sight here tonight Let the words of our mouth and the meditation of our hearts Be acceptable in thy sight here tonight By the rivers of babylon, there we sat down Ye-eah we wept, when we remembered zion By the rivers of babylon, there we sat down Ye-eah we wept, when we remembered zion By the rivers of babylon (dark tears of babylon) There we sat down (you got to sing a song) Ye-eah we wept, (sing a song of love) When we remember zion (yeah yeah yeah yeah yeah) By the rivers of babylon (rough bits of babylon) There we sat down (you hear the people cry) Ye-eah we wept, (they need their god) When we remember zion (ooh, have the power)",
3762,"I walk a lonely road The only one that I have ever known Don't know where it goes But it's only me, and I walk alone I walk this empty street On the boulevard of broken dreams Where the city sleeps And I'm the only one, and I walk alone I walk alone, I walk alone I walk alone and I walk a My shadow's the only one that walks beside me My shallow heart's the only thing that's beating Sometimes I wish someone out there will find me Till then I walk alone Ah ah ah ah ah Ah ah ah ah ah I'm walking down the line That divides me somewhere in my mind On the border line of the edge And where I walk alone Read between the lines What's fucked up and every thing's all right Check my vital signs to know I'm still alive And I walk alone I walk alone, I walk alone I walk alone and I walk a My shadow's the only one that walks beside me My shallow heart's the only thing that's beating Sometimes I wish someone out there will find me Till then I walk alone Ah ah ah ah ah Ah ah ah ah ah I walk alone, I walk a I walk this empty street On the boulevard of broken dreams Where the city sleeps And I'm the only one, and I walk alone My shadow's the only one that walks beside me My shallow heart's the only thing that's beating Sometimes I wish someone out there will find me Till then I walk alone",,,,
3763,Chariots of fire are on my way Chariots of fire are the best I love chariots of fire Chariots Chariots Chariots Chariots... of FIRE!!! Chariots of fire!!!,,,,
3764,,,,,
3765,,,,,
3766,,,,,
3767,"Oh, when the saints go marching in Oh, when the saints go marching in I want to be in that number  When the saints go marching in  Oh, when the sun refuses to shine Oh, when the sun refuses to shine I still want to be in that number  When the sun refuses to shine  Oh, when the sun refuses to shine Oh, when the sun refuses to shine I still want to be in that number  When the saints go marching in",,,,
3768,,,,,
3769,,,,,
